ym,n,disp,long,short,cash,spy,capin,ratio,vix,real_n
2014-04,90,0.007228059424076295,-0.0009398969539160528,0.008167956377992348,7.359792749887618e-05,0.006951736386045848,1.8694300014984118,1.296008542983034,13.88,0
2014-05,90,0.0035327469074393804,0.01048237065726125,-0.00694962374982187,7.360101901000574e-05,0.023206338386134506,1.865307986659009,1.3384738605756124,13.41,0
2014-06,90,-0.00036423644179757204,0.006368977755486259,-0.006733214197283831,8.185231775067518e-05,0.020644935245616614,1.7772186991897796,1.5001135882837071,11.4,0
2014-07,90,0.00606598894350146,-0.005957907762641687,0.012023896706143147,7.368987696658472e-05,-0.013437495693311208,1.7468307112203647,1.4527991664531592,11.57,0
2014-08,90,0.0024826918872865623,0.020384779716102003,-0.01790208782881544,7.372403087048457e-05,0.039463382824212134,1.7012921726872434,0.9658225111811046,16.95,0
2014-09,90,0.0057709833752678606,-0.00667899782953723,0.01244998120480509,7.377100940336468e-05,-0.013795513159614692,1.638654128847091,1.3161900422907067,11.98,0
2014-10,90,0.014676177188954427,0.01892145703772453,-0.004245279848770105,7.375977042066883e-05,0.023550143390710154,1.6536394391082208,0.9756071687223716,16.31,0
2014-11,90,0.011539586101466891,0.021684400271407188,-0.010144814169940296,7.375339772348109e-05,0.027472464297839005,1.662136368691873,1.1399796625019245,14.029999999999998,0
2014-12,90,0.009432918490738445,-0.004420023868197435,0.013852942358935881,9.829792819286337e-05,-0.002536679370677364,1.7020718071366168,1.228671687959988,13.33,0
2015-01,90,0.018091309323961628,-0.0018619159792318384,0.01995322530319347,9.010321249976688e-05,-0.02962950716292445,1.7055863638906896,0.8547923145125388,19.2,0
2015-02,90,0.011017908951693925,0.03980952147974409,-0.028791612528050167,9.009238628143669e-05,0.056204750876535314,1.7173967838872477,0.7880619102548878,20.97,0
2015-03,90,0.0029790605027620425,-0.01088427416101925,0.013863334663781292,9.003098184198531e-05,-0.015705430849381474,1.7843834451069254,1.2871242658295794,13.34,0
2015-04,90,0.016842302556109766,0.009802822089364083,0.007039480466745681,9.82263976480878e-05,0.009833726268767995,1.773602351912193,1.1161868272420519,15.289999999999997,0
2015-05,90,0.007105144262591633,0.003554442068272379,0.003550702194319254,9.817923316792146e-05,0.012855668173063384,1.82076683207852,1.2041468735762608,14.550000000000002,0
2015-06,90,0.005368279132989215,-0.009014670773062741,0.014382949906051956,0.00010637377733542371,-0.02031200196396088,1.8088209211473416,1.2576146986274623,13.84,0
2015-07,90,0.017005772792264676,0.018391104553831476,-0.0013853317615667993,0.00010636914827916083,0.022589448327505757,1.8130938961592296,0.957021620966903,18.23,0
2015-08,90,-0.005660044589984814,-0.018255518062625688,0.012595473472640874,0.00011450245629902262,-0.060949912233451586,1.8550374579806252,1.4727810447221579,12.12,0
2015-09,90,0.018320114890102848,-0.011225207785407063,0.02954532267550991,0.00011436793011904308,-0.025516373837869866,1.9703456122488001,0.6668891837427849,28.43,0
2015-10,90,0.009777921898583654,0.060870504827772544,-0.05109258292918889,9.80184927671941e-05,0.08505969977827932,1.9815072328058851,0.7782474382732436,24.5,0
2015-11,90,0.005649579019961644,-0.006721826345738167,0.012371405365699811,9.787095675565198e-05,0.0036553311514866405,2.1290432443480047,1.3594378348160525,15.07,0
2015-12,90,0.006374671849970469,-0.010388115865681129,0.016762787715651598,0.00019590022257580156,-0.017282678287804276,2.049888712099212,1.2228805535640166,16.13,0
2016-01,91,0.007727365137513889,-0.011407292954022524,0.019134658091536413,0.00027749270594844467,-0.04978637900010785,2.06139790054895,1.0773110711921954,18.21,0
2016-02,91,0.01293268538860212,-0.008293019907885281,0.0212257052964874,0.0003099494291903255,-0.0008255955490271694,2.12123288726562,0.9993698007371556,20.2,0
2016-03,91,0.003602339161183965,0.04322070706403352,-0.039618367902849554,0.0002938737306406107,0.06726576408880303,2.0420897864630865,0.9456975117701518,20.55,0
2016-04,91,0.01526943878718974,0.004197086047331221,0.011072352739858519,0.0003016851768780169,0.003940651917139437,2.156158850372898,1.4709428012269723,13.95,0
2016-05,91,0.0009265757029786651,-8.971269619643039e-05,0.0010162883991750955,0.0003017262026766654,0.017011998013900298,2.14285318594636,1.298918804234596,15.7,0
2016-06,91,0.014290772450245768,0.0025435514834869994,0.011747220966758768,0.00030987992290442665,0.0034761666101963407,2.1431822407073726,1.4373612940487732,14.19,0
2016-07,91,0.0066102721211374026,0.02337528890609475,-0.016765016784957346,0.00031797327129802965,0.0364710647829527,2.1620703698370445,1.3164370188693884,15.629999999999999,0
2016-08,91,0.006997734871094795,-0.004385386827930815,0.01138312169902561,0.00032598230919429186,0.0011973704465775281,2.2053072417124393,1.7681032564066417,11.87,0
2016-09,92,0.005453302110244862,-0.00874929974857845,0.014202601858823312,0.00032616067767292747,5.847050893725836e-05,2.15179669812175,1.5093554431679763,13.419999999999998,0
2016-10,92,0.00699450139045921,-0.007123791152196222,0.014118292542655432,0.0003262424619522857,-0.017337657732570566,2.1272614143142925,1.5067412775923312,13.29,0
2016-11,92,0.016364531362821986,0.03213268050610785,-0.01576814914328586,0.0003348923027886283,0.036838483731799876,1.9827406472307236,1.0940311494073391,17.06,0
2016-12,92,-0.0012317775868386687,0.003257376982137126,-0.004489154568975795,0.000440276217803487,0.02027167401243868,2.1608404881139975,1.5259326431330833,13.33,0
2017-01,93,0.009636175835448258,0.011201008480383133,-0.0015648326449348756,0.0005299549241873911,0.017894611306086494,2.1621678423278157,1.4340687733217496,14.04,0
2017-02,93,-0.0013959987366687146,0.022269794381079403,-0.023665793117748118,0.0005388533189123638,0.03929194882908993,2.026669288661132,1.5740241321623556,11.99,0
2017-03,93,0.006792836295751056,-0.005919167046173063,0.012712003341924119,0.0006449671261765515,0.0012499101580920602,2.0303099478656104,1.4633476417389708,12.920000000000002,0
2017-04,93,0.006601334943980982,0.00254856786669016,0.004052767077290823,0.0007354103409603236,0.009925831598148305,1.945287871956874,1.4644072241969588,12.37,0
2017-05,93,0.010132345698878642,0.011638086184460916,-0.001505740485582275,0.0007437982769058434,0.014112935616212186,1.916710737690995,1.6495937337733917,10.82,0
2017-06,93,0.008847869971779377,0.0035978318378641805,0.005250038133915197,0.0008499720255806964,0.006375230309995539,1.926304740688873,1.7231454875553485,10.41,0
2017-07,93,0.005423474277169159,0.01253271619863651,-0.00710924192146735,0.0009401010633261817,0.02055389817119546,1.90249773987668,1.5846378646350854,11.18,0
2017-08,93,0.007775118610650722,-0.0005290007120188956,0.008304119322669617,0.0009488938081367911,0.002918066961760779,1.8385715720560751,1.6687099793293223,10.26,0
2017-09,93,0.008657285012715878,0.016023484184296773,-0.007366199171580895,0.0009407851869209549,0.020148922971953365,1.8311109299873087,1.6101501543516992,10.59,0
2017-10,93,0.00987208003718427,0.021574345066785346,-0.011702265029601077,0.0009405138854372309,0.023564282796977087,1.8594206500280641,1.8207269306170952,9.51,0
2017-11,93,0.001105173801103733,0.018599668494501537,-0.017494494693397804,0.0009487162330963335,0.030566136097257557,1.8569414038275607,1.6986273201235877,10.18,0
2017-12,93,0.00373833924362627,0.0029044405913120942,0.0008338986523141759,0.0010650437272258608,0.012128356855375833,1.6882713329974652,1.393737000359207,11.28,0
2018-01,96,0.006104848322056301,0.04797090984900832,-0.04186606152695202,0.0011539502946746258,0.05635837470094862,1.7914642830105714,1.463856411401372,11.04,0
2018-02,96,0.006200598124251378,-0.008808661353817485,0.015009259478068863,0.0011614358891879851,-0.03636030738681917,1.8504882376350629,1.2328977591059356,13.54,0
2018-03,96,0.00940340275799177,-0.012600570701363249,0.02200397345935502,0.0012338176508208461,-0.027410348986241284,1.9482661599327642,0.8854156107448203,19.85,0
2018-04,96,0.019379712240852883,0.0022043028182127085,0.017175409422640175,0.0013799879353397985,0.005168318269516803,2.0126909817894485,0.9091979219858461,19.97,0
2018-05,96,0.006888557049929004,0.012566298741816861,-0.005677741691887858,0.0013872169660237071,0.02430869383876466,2.0788023983265616,1.1772178321816933,15.93,0
2018-06,96,0.012750893463407407,0.00116748308194499,0.011583410381462418,0.0014852177150929155,0.00575097682650183,2.0735572466209637,1.2122983175193542,15.43,0
2018-07,96,0.004672166435365638,0.022400496438532334,-0.017728330003166697,0.0015587523132646653,0.037046142082487465,2.067917491225214,1.1594087168085891,16.09,0
2018-08,96,-0.001898680380264018,0.01452290562264534,-0.01642158600290936,0.00155817741341802,0.03192062666043638,2.1040368533181053,1.4794016022604506,12.83,0
2018-09,96,0.011002831115562219,0.0024549977039156757,0.008547833411646543,0.0015905745009401726,0.005945455786425358,2.1184922498355334,1.4860906769035298,12.86,0
2018-10,96,0.002828412726675623,-0.010606758977474642,0.013435171704150265,0.001786784862907218,-0.06910425210112048,2.0939801146729873,1.558580836020231,12.12,0
