,0
2009-05-25,0.0008309497830160974
2009-06-01,0.0007773267281046981
2009-06-08,0.00122710396072866
2009-06-15,0.000586452186984888
2009-06-22,0.0011722058314602036
2009-06-29,0.001678101699625365
2009-07-06,0.0016986870191812394
2009-07-13,0.000681682890317756
2009-07-20,0.0004389564183534759
2009-07-27,0.0004152276459967741
2009-08-03,0.0002548888595623987
2009-08-10,0.00022275400087315
2009-08-17,-8.101018317307898e-05
2009-08-24,-0.00025491926338081514
2009-08-31,-0.000632690973632815
2009-09-07,-0.000689608655994425
2009-09-14,-0.00014162504287791935
2009-09-21,-0.00013273831625412692
2009-09-28,-0.0006470817859135889
2009-10-05,-0.0003309961714764282
2009-10-12,-0.0003048119339341573
2009-10-19,-0.00042900044375232364
2009-10-26,-0.000254431163191798
2009-11-02,1.1455631122145923e-05
2009-11-09,-3.965064803179664e-05
2009-11-16,0.0003916324027425943
2009-11-23,0.0002159912870859106
2009-11-30,0.00038956204419403557
2009-12-07,0.00032090628839766397
2009-12-14,0.00015506496317256547
2009-12-21,0.00011393201526263379
2009-12-28,0.00028448048278551506
2010-01-04,0.0003145995230151165
2010-01-11,0.00010629759464780971
2010-01-18,0.00021260899450777017
2010-01-25,0.00035694992402859394
2010-02-01,0.0006568953034182489
2010-02-08,0.0002785311088685223
2010-02-15,0.0002575305064595906
2010-02-22,0.0003884774130393457
2010-03-01,0.00044926495264637194
2010-03-08,0.00030027232323451237
2010-03-15,0.0003593139186048328
2010-03-22,0.00033506169122419853
2010-03-29,0.00025798598534933844
2010-04-05,0.00018629387341732623
2010-04-12,0.00013032212846858168
2010-04-19,0.00025193349891713935
2010-04-26,0.0004789121566437578
2010-05-03,0.0002536031795445598
2010-05-10,0.0007045538544476683
2010-05-17,0.0006183966199490968
2010-05-24,0.0004733248008588842
2010-05-31,-0.0003426989098788705
2010-06-07,0.00032277079069525276
2010-06-14,0.00024071365144033466
2010-06-21,-0.0012745483346144485
2010-06-28,-0.005362320286207832
2010-07-05,-0.0028828482260926784
2010-07-12,-0.003471546884280761
2010-07-19,-0.00274242042642
2010-07-26,-0.001223903102101431
2010-08-02,0.0004244197612842261
2010-08-09,0.0008727278323673086
2010-08-16,0.00134201987219197
2010-08-23,0.002184345682108178
2010-08-30,0.001793929322835442
2010-09-06,0.002315830937885416
2010-09-13,0.0016008446510922551
2010-09-20,0.001292956733314378
2010-09-27,0.0016785621933160708
2010-10-04,0.0021055193635795754
2010-10-11,0.0017348515748039335
2010-10-18,0.0016132864490730114
2010-10-25,0.0011623558395409302
2010-11-01,0.0006700060047874557
2010-11-08,0.00047639383672192013
2010-11-15,0.0008258194299054879
2010-11-22,0.0006727005043362666
2010-11-29,0.000867488311489726
2010-12-06,0.00028450650486651547
2010-12-13,0.00040092147948426224
2010-12-20,0.0005425733292106075
2010-12-27,0.0004467350486903458
2011-01-03,0.00040683519709143684
2011-01-10,-0.0015113579050438245
2011-01-17,0.00030592765518251165
2011-01-24,0.0003944108668669508
2011-01-31,0.0005492060421058134
2011-02-07,0.00030657105660022587
2011-02-14,0.00030493083233462236
2011-02-21,0.00021149884309805715
2011-02-28,0.0003485052415211308
2011-03-07,0.0002467833066608753
2011-03-14,0.0003040681765831535
2011-03-21,0.00033659806770449264
2011-03-28,0.0004886783495920109
2011-04-04,0.00028670647571531877
2011-04-11,0.0016081149156463562
2011-04-18,0.00025363715746889765
2011-04-25,0.0002789099018725254
2011-05-02,0.00037039494368147456
2011-05-09,0.00012896357477899735
2011-05-16,4.926543566473188e-05
2011-05-23,0.0001529348731920835
2011-05-30,0.00020474645700409256
2011-06-06,0.0005856294052269846
2011-06-13,0.0007371771493545876
2011-06-20,0.0007630812486833611
2011-06-27,0.0005629309000142997
2011-07-04,0.0004894639427633796
2011-07-11,0.0007616148639227687
2011-07-18,0.0006191743370011836
2011-07-25,0.0002813668532852924
2011-08-01,-0.003326550418448736
2011-08-08,-0.0036763689638176127
2011-08-15,-0.005419557045950693
2011-08-22,-0.0033091263414293855
2011-08-29,-0.0023603548414234
2011-09-05,-0.0014401678840969107
2011-09-12,0.001157397551226929
2011-09-19,-0.0018267649481662302
2011-09-26,-0.005425678753920011
2011-10-03,-0.005192067477046505
2011-10-10,4.480271323333658e-06
2011-10-17,-0.0002832442921745481
2011-10-24,0.00103387334780033
2011-10-31,0.001689248633891026
2011-11-07,0.0028143405828034694
2011-11-14,0.0021692140658228997
2011-11-21,0.0032583748877298715
2011-11-28,0.0020330282482557797
2011-12-05,0.002006791374085383
2011-12-12,0.002512502405331147
2011-12-19,0.0019464943991245444
2011-12-26,0.0026393730698658587
2012-01-02,0.003309105201996043
2012-01-09,0.0019402570066329096
2012-01-16,0.0016321414058034544
2012-01-23,0.0013089828424092782
2012-01-30,0.001122893601725723
2012-02-06,0.0005022249330794916
2012-02-13,0.001038645921004169
2012-02-20,0.0011241451806014888
2012-02-27,0.0012787266381248956
2012-03-05,0.000743228448174887
2012-03-12,0.0006383375541438117
2012-03-19,0.0007206356262035088
2012-03-26,0.00023912547931265508
2012-04-02,1.8991532028817155e-05
2012-04-09,0.0001951242610969974
2012-04-16,0.0002559737624675733
2012-04-23,0.00022937360109923565
2012-04-30,0.00027892516129201226
2012-05-07,7.757076399380865e-05
2012-05-14,0.00012646496541953876
2012-05-21,-4.9534319911682164e-05
2012-05-28,-0.0013381995940668539
2012-06-04,9.253336646285453e-05
2012-06-11,-3.2115255626281305e-05
2012-06-18,8.893260717726323e-06
2012-06-25,-1.5479471747218213e-05
2012-07-02,3.478499467195e-05
2012-07-09,0.0003905653864135592
2012-07-16,0.0005101524726364797
2012-07-23,0.0005582466207642034
2012-07-30,0.0003218532907346501
2012-08-06,0.0005112452599616462
2012-08-13,0.0006807860976095637
2012-08-20,0.0007598469468775998
2012-08-27,0.0008180019045565619
2012-09-03,0.0010994939896397115
2012-09-10,0.0008532050724403162
2012-09-17,0.0006039788069152631
2012-09-24,0.0008466537432796065
2012-10-01,0.0005325990509436523
2012-10-08,0.0005746211723836184
2012-10-15,0.0004591813356097771
2012-10-22,0.0006150866063131385
2012-10-29,0.0005797227156992774
2012-11-05,0.0004493719102530657
2012-11-12,0.00025591601615463614
2012-11-19,0.00020040798231273018
2012-11-26,0.000263821255452025
2012-12-03,0.00017162016512760553
2012-12-10,0.00013154351718550126
2012-12-17,0.00013354229964037973
2012-12-24,4.8744638941907717e-05
2012-12-31,0.000200614336605052
2013-01-07,9.060047899379681e-05
2013-01-14,0.0001283797387701621
2013-01-21,0.00025076257088215044
2013-01-28,0.0004090831772276275
2013-02-04,0.0004586221443971788
2013-02-11,0.0005724213507248406
2013-02-18,0.0004607211659295844
2013-02-25,0.000368269731830138
2013-03-04,0.0004227865554045256
2013-03-11,0.00046352749176417456
2013-03-18,0.00046857829055850704
2013-03-25,0.0006588133625371117
2013-04-01,0.0005652327956676354
2013-04-08,0.00036496388147383993
2013-04-15,0.00043393687501805953
2013-04-22,0.00024345693458500137
2013-04-29,5.8547928337565397e-05
2013-05-06,6.0025967260302245e-05
2013-05-13,-3.9396990908912135e-05
2013-05-20,7.20439229184573e-06
2013-05-27,0.0003881454042191637
2013-06-03,7.089557683367075e-05
2013-06-10,-1.757822847241598e-05
2013-06-17,6.44876710669904e-05
2013-06-24,8.433811614236633e-05
2013-07-01,6.747614720994163e-05
2013-07-08,0.00011333187375106905
2013-07-15,0.00031313691058222886
2013-07-22,0.00024649175527225874
2013-07-29,0.0002424274618517783
2013-08-05,0.00015145041566365825
2013-08-12,0.00022933167147984334
2013-08-19,0.0002676959621810965
2013-08-26,0.00022577102575805914
2013-09-02,0.0004075810577568161
2013-09-09,0.00040014213548344004
2013-09-16,0.00047308352476826325
2013-09-23,0.0007287237310543483
2013-09-30,0.0005147700307069667
2013-10-07,0.0003471279362850466
2013-10-14,0.0002454285998589312
2013-10-21,0.00017611104603437364
2013-10-28,0.00025166381974315157
2013-11-04,0.00016392522377762402
2013-11-11,0.00027123250940090215
2013-11-18,0.0003366581211890848
2013-11-25,0.00029708380598545206
2013-12-02,0.00036319650682322346
2013-12-09,0.0002646089569741869
2013-12-16,0.00011026094730373311
2013-12-23,0.00011143205506443984
2013-12-30,0.00021717314181328245
2014-01-06,0.0004376466849256048
2014-01-13,0.000276957927820607
2014-01-20,0.00013155912070204987
2014-01-27,0.0001508502821332973
2014-02-03,0.0001428839836488914
2014-02-10,0.0001355740810753442
2014-02-17,0.00010533770654072962
2014-02-24,4.8821053715172175e-05
2014-03-03,6.0365574824742e-05
2014-03-10,5.252125163893737e-05
2014-03-17,0.00021082134462428715
2014-03-24,6.459392977791302e-05
2014-03-31,5.8085019338299446e-05
2014-04-07,3.3774418454662284e-05
2014-04-14,9.692733482067825e-05
2014-04-21,9.908407654211264e-05
2014-04-28,0.0003213530306407251
2014-05-05,0.0005931116564360751
2014-05-12,0.00027976308238594045
2014-05-19,0.00015351645258911552
2014-05-26,0.0001993861861509141
2014-06-02,0.00022836949372070643
2014-06-09,0.00014085711001882552
2014-06-16,0.00019702463280340783
2014-06-23,0.0002320086333545019
2014-06-30,0.00017856558061810405
2014-07-07,0.0002599655849057508
2014-07-14,0.0002965391696138648
2014-07-21,0.00016870862510809544
2014-07-28,0.00012496343958675552
2014-08-04,3.969462996237551e-05
2014-08-11,4.599644118483386e-05
2014-08-18,0.00011348252035356626
2014-08-25,9.83009277915497e-05
2014-09-01,6.29909516376185e-05
2014-09-08,1.0569424251454483e-06
2014-09-15,2.9006849461625864e-05
2014-09-22,-3.0373296359383528e-05
2014-09-29,-1.424079355827096e-05
2014-10-06,-4.186117802842178e-05
2014-10-13,-0.0008968048836587894
2014-10-20,0.00012567474329516965
2014-10-27,0.00014320669564438183
2014-11-03,0.00035166673635846145
2014-11-10,0.0003385811376115001
2014-11-17,0.00015699887054931448
2014-11-24,0.00026685383609438746
2014-12-01,0.00026449867491790146
2014-12-08,0.0005079400063574094
2014-12-15,0.00033669728204265817
2014-12-22,0.00039597798838058554
2014-12-29,0.000603719797172843
2015-01-05,0.0006850483929113406
2015-01-12,0.001302387925964486
2015-01-19,0.001028214813965017
2015-01-26,0.0008691547123089172
2015-02-02,0.00048802838918951194
2015-02-09,0.00021267427830369448
2015-02-16,0.00043606696556225497
2015-02-23,0.0004936911059231391
2015-03-02,0.0006510045079570558
2015-03-09,0.0005904919014559271
2015-03-16,0.000846896312306833
2015-03-23,0.0005629462094668314
2015-03-30,0.00034390497330237003
2015-04-06,0.0005915241728196238
2015-04-13,0.00042573658586047007
2015-04-20,0.0005548948311354311
2015-04-27,0.0003123724893605564
2015-05-04,0.0005899489240937145
2015-05-11,0.0006115903422436039
2015-05-18,0.00039445078155280497
2015-05-25,0.00044887683007206313
2015-06-01,0.0003174310677282508
2015-06-08,0.0003425193305259961
2015-06-15,0.00025672410072677203
2015-06-22,0.0004542927480700057
2015-06-29,0.0005153648548237954
2015-07-06,0.00040709852486784466
2015-07-13,0.0002621736632390918
2015-07-20,0.00038411320601256904
2015-07-27,0.00031655938392002576
2015-08-03,0.0004940583135743109
2015-08-10,0.0005684681261541167
2015-08-17,-0.0012381407117819092
2015-08-24,-0.00036541424903984565
2015-08-31,-0.002073744520358722
2015-09-07,-0.00045732060624200657
2015-09-14,-0.0010505155201115082
2015-09-21,-0.0020817045230536093
2015-09-28,0.0001668191979547616
2015-10-05,0.0007690769809365911
2015-10-12,0.0006450309449862058
2015-10-19,0.0005971425769047729
2015-10-26,0.0008489234591584343
2015-11-02,0.0007759959711703697
2015-11-09,0.0010507396113863866
2015-11-16,0.000913830786344127
2015-11-23,0.002135236902198825
2015-11-30,0.0016349108847536146
2015-12-07,0.0018188168118495782
2015-12-14,0.0016171478905077606
2015-12-21,0.0011972611102011568
2015-12-28,0.0014243570542608964
2016-01-04,0.001470767926182242
2016-01-11,-1.45237591437701e-05
2016-01-18,-0.0011395007768339798
2016-01-25,-2.4008100085064047e-05
2016-02-01,-0.003080753666604786
2016-02-08,-0.000567865243963328
2016-02-15,-0.0016364145258604336
2016-02-22,-0.0015422274843337033
2016-02-29,0.00013084290044271967
2016-03-07,2.554160679216753e-05
2016-03-14,0.0004394183204236377
2016-03-21,0.0005383812945759093
2016-03-28,0.00017593237185151915
2016-04-04,0.0006129770572941733
2016-04-11,0.0007973370121297423
2016-04-18,0.0008810528991290681
2016-04-25,0.0010318730750865667
2016-05-02,0.0010573574726194302
2016-05-09,0.0012681339091265716
2016-05-16,0.0013320825720510101
2016-05-23,0.0007654059996644415
2016-05-30,0.0008350653388379897
2016-06-06,0.0004823827228447107
2016-06-13,0.0003385864760101021
2016-06-20,0.0006052436948020545
2016-06-27,0.0005079162804742458
2016-07-04,0.00021541926973425566
2016-07-11,0.00028114654733098036
2016-07-18,-2.7650621953316046e-05
2016-07-25,5.786475954639141e-05
2016-08-01,0.00016901573340327757
2016-08-08,1.526199622128052e-05
2016-08-15,-7.645049883368404e-07
2016-08-22,0.00026072394448045113
2016-08-29,1.591827599109149e-05
2016-09-05,0.00010181710339606615
2016-09-12,0.0004961813882802667
2016-09-19,0.0004914749341790093
2016-09-26,0.0008349371291277277
2016-10-03,0.0004465175629861051
2016-10-10,0.00043534375637833815
2016-10-17,0.0005075002433414644
2016-10-24,0.0004378055369775966
2016-10-31,0.00013763352107431625
2016-11-07,0.0002967079440685977
2016-11-14,0.000287324440254442
2016-11-21,0.0002810762921429769
2016-11-28,0.00038292271596393663
2016-12-05,0.0003328278454101007
2016-12-12,0.00021104102319690786
2016-12-19,0.00036671218634449327
2016-12-26,0.00026720931846980567
2017-01-02,0.0003771143995126284
2017-01-09,0.00046660415223520417
2017-01-16,0.0007329544941111011
2017-01-23,0.0005694448452086081
2017-01-30,0.0005559939022325033
2017-02-06,0.00045445648798387184
2017-02-13,0.00039421259828140414
2017-02-20,0.00021010548871104834
2017-02-27,0.00022253442682987812
2017-03-06,0.00018577657767182587
2017-03-13,0.0001394340022847785
2017-03-20,0.0001253086940040855
2017-03-27,0.00011537005053397463
2017-04-03,0.00027634210063421337
2017-04-10,0.00012862053089132425
2017-04-17,6.081851457781485e-05
2017-04-24,0.00010026249959580228
2017-05-01,6.094624738133426e-05
2017-05-08,4.111918275651017e-05
2017-05-15,-6.502106046955489e-05
2017-05-22,3.061749847542449e-05
2017-05-29,0.0001574985301176021
2017-06-05,0.00010408200603549656
2017-06-12,7.680737932111025e-05
2017-06-19,0.00018318343310639532
2017-06-26,0.000196450391141306
2017-07-03,0.00021103177497984037
2017-07-10,0.00027161706034448173
2017-07-17,0.0003269966918895467
2017-07-24,0.00018466826117692332
2017-07-31,0.00013398954908444268
2017-08-07,0.0002527066318630067
2017-08-14,0.00036590094614954766
2017-08-21,0.00035056330262825614
2017-08-28,0.00026731218485954035
2017-09-04,0.0003738686169971609
2017-09-11,0.0002471207598534679
2017-09-18,0.0001652551143783128
2017-09-25,0.00013045679114029416
2017-10-02,0.00026464486633658284
2017-10-09,0.0002649580171576741
2017-10-16,0.00011438346539150476
2017-10-23,0.00028434810105054783
2017-10-30,0.00031420663650192726
2017-11-06,0.00022717648261521238
2017-11-13,0.0003980609019460466
2017-11-20,0.0005167457030004667
2017-11-27,0.00045961777578708274
2017-12-04,0.00038278483649998966
2017-12-11,0.00033344745064045687
2017-12-18,0.00032001271238588753
2017-12-25,0.00026660860067043754
2018-01-01,0.00011431594260503085
2018-01-08,0.00012259136050510506
2018-01-15,0.0001744926764721713
2018-01-22,0.00020048473495276272
2018-01-29,0.0002827009202021151
2018-02-05,0.00036630621560152
2018-02-12,0.0003979702704574147
2018-02-19,0.0003786946687760128
2018-02-26,0.0003622222986698394
2018-03-05,0.0003420336405154257
2018-03-12,0.00024697210516119066
2018-03-19,-1.5050613818468777e-05
2018-03-26,0.0003428743795613002
2018-04-02,-0.00073256389748576
2018-04-09,-0.0008495295981998782
2018-04-16,-0.0009063185390893401
2018-04-23,-0.0024402737942268854
2018-04-30,0.0005408892135899229
2018-05-07,0.0016823721076595502
2018-05-14,0.0009840576377490406
2018-05-21,0.0007358639090909464
2018-05-28,0.0007956944043700821
2018-06-04,0.0007614308814066215
2018-06-11,0.0007307601641754125
2018-06-18,0.001043928785512927
2018-06-25,0.0011979003994522673
2018-07-02,0.0012320690577738982
2018-07-09,0.0010792015208231913
2018-07-16,0.0007941958029117643
2018-07-23,0.0006600198932632141
2018-07-30,0.00032835945904768145
2018-08-06,9.290386900928324e-05
2018-08-13,-0.00010271062570374359
2018-08-20,6.599447179368007e-05
2018-08-27,0.00012136430859991689
2018-09-03,3.236271778289082e-05
2018-09-10,1.8679667371308134e-05
2018-09-17,-0.00012550187928472996
2018-09-24,0.00017506855244214933
2018-10-01,-2.711003397267136e-06
2018-10-08,-9.007569740802392e-05
2018-10-15,-6.367871365918227e-05
2018-10-22,-0.0016777042769574814
2018-10-29,-0.00013375437185996484
2018-11-05,-2.329056394421926e-06
2018-11-12,0.00028806615317302484
2018-11-19,-0.0031172811421159258
2018-11-26,-0.0007556090188926261
2018-12-03,-0.002953685641798302
2018-12-10,-0.004193803525628241
2018-12-17,-0.009286289378156624
2018-12-24,-0.007812381391142233
2018-12-31,-0.00599056880325912
2019-01-07,-0.0008583516811997815
2019-01-14,0.0009572562580474616
2019-01-21,0.0008802883699669695
2019-01-28,0.0012075233603347974
2019-02-04,0.0010426248642332494
2019-02-11,0.0009345399467717709
2019-02-18,0.0010306921887176888
2019-02-25,0.0010450414374876208
2019-03-04,0.00080511698958245
2019-03-11,0.0009885028055444047
2019-03-18,0.001111175260891854
2019-03-25,0.00177761708180513
2019-04-01,0.001143223511531897
2019-04-08,0.0008500571382099005
2019-04-15,0.0005371725482683238
2019-04-22,0.00036115314566148387
2019-04-29,0.0002696968281735107
2019-05-06,0.00016644816558787807
2019-05-13,0.0002044132035911566
2019-05-20,3.6237697281990555e-06
2019-05-27,0.00010415531515245262
2019-06-03,2.907593321798004e-05
2019-06-10,-0.00015395111265857696
2019-06-17,-0.0003006992946254694
2019-06-24,-0.0002854551551961023
2019-07-01,-0.00023805496069006517
2019-07-08,-0.00022529223849002806
2019-07-15,-0.00016690557994770159
2019-07-22,-7.411262277459739e-05
2019-07-29,-0.00010169150597704965
2019-08-05,0.00019351578295691632
2019-08-12,0.0006933782188231909
2019-08-19,0.0005200502404985467
2019-08-26,0.0005946626631890366
2019-09-02,0.0006073834033894847
2019-09-09,0.0004376768547132855
2019-09-16,0.000599080799003696
2019-09-23,0.00047654283081427506
2019-09-30,0.0005358584616369004
2019-10-07,0.00041271784716756467
2019-10-14,0.0003547545676444928
2019-10-21,0.00026784784907716945
2019-10-28,0.00016325749872750557
2019-11-04,0.000799562008464635
2019-11-11,0.0005640391740520036
2019-11-18,0.0004013831941667835
2019-11-25,0.0004910936955591237
2019-12-02,0.0003901453103389741
2019-12-09,0.00023973187901151806
2019-12-16,0.0001667335520963043
2019-12-23,0.00026514737250550244
2019-12-30,0.0003508101988811362
2020-01-06,0.0004981739044557514
2020-01-13,0.00030030567080666765
2020-01-20,0.00017463845000402207
2020-01-27,0.00013844102969813956
2020-02-03,-0.00011960789528254871
2020-02-10,-7.428540810911063e-05
2020-02-17,-4.0821790006851516e-05
2020-02-24,-0.0012245441518624616
2020-03-02,-0.00029937601733423725
2020-03-09,-0.006326339106017058
2020-03-16,-0.014395068149357766
2020-03-23,-0.010919825377359128
2020-03-30,-0.01145228565682561
2020-04-06,-0.006734173458152687
2020-04-13,-0.0060403533514206634
2020-04-20,-0.0057023439268715
2020-04-27,-0.0031940226366244822
2020-05-04,-0.003109286253136152
2020-05-11,-0.005553108399229851
2020-05-18,-0.0033507796168113805
2020-05-25,0.00254598127338236
2020-06-01,0.001896275779207629
2020-06-08,0.004887861571008122
2020-06-15,0.00725341339137435
2020-06-22,0.006522159017216469
2020-06-29,0.0053511091478027975
2020-07-06,0.004302836637047128
2020-07-13,0.004086664186858624
2020-07-20,0.004217505661514389
2020-07-27,0.003390018302703719
2020-08-03,0.003523432142120071
2020-08-10,0.002829416404050234
2020-08-17,0.0030308809357171766
2020-08-24,0.0018084594083071805
2020-08-31,0.001307625315363945
2020-09-07,-5.927204573733403e-05
2020-09-14,-0.0003831860015906714
2020-09-21,-0.00016879876728510736
2020-09-28,0.00042792995297982403
2020-10-05,0.00027685140302997424
2020-10-12,0.0006332092098427331
2020-10-19,7.11400850621751e-05
2020-10-26,0.00033521131501227036
2020-11-02,0.00038759798500872535
2020-11-09,0.00037628002849590127
2020-11-16,0.0003967792552395217
2020-11-23,0.0003827692196706411
2020-11-30,0.0006620661351636429
2020-12-07,0.001071947412815288
2020-12-14,0.0005107978268516715
2020-12-21,0.00079624604605203
2020-12-28,0.0007978977746263003
2021-01-04,0.0009091043453496354
2021-01-11,0.0003399616986285523
2021-01-18,0.0007540920833013971
2021-01-25,0.0009340870103153652
2021-02-01,0.0011204811701024772
2021-02-08,0.00034876858930323463
2021-02-15,0.000317858008948322
2021-02-22,0.00033389851444239364
2021-03-01,9.01587357497013e-05
2021-03-08,-3.0493423536308382e-05
2021-03-15,0.00028054450809135477
2021-03-22,0.0003336058276794723
2021-03-29,0.00010879874328531243
2021-04-05,0.0003512670906412759
2021-04-12,0.00030763067023342684
2021-04-19,0.000409807112822627
2021-04-26,0.0003163051611243398
2021-05-03,0.0006599224671212942
2021-05-10,0.0004081303658273136
2021-05-17,0.0003635583164554948
2021-05-24,0.000499820569161165
2021-05-31,0.0003667595792190342
2021-06-07,0.0004574840503979861
2021-06-14,0.00017314968194304982
2021-06-21,4.528317348555439e-05
2021-06-28,9.030403537410234e-05
2021-07-05,-0.00017412137812024796
2021-07-12,-0.00012354590087935145
2021-07-19,-6.458393769408015e-05
2021-07-26,-9.90520978490267e-05
2021-08-02,-0.00019259892496862577
2021-08-09,2.2582084325011107e-05
2021-08-16,-3.198737541563893e-06
2021-08-23,-8.792062101236502e-05
2021-08-30,-0.00020496417598045132
2021-09-06,-0.00023069945915013958
2021-09-13,-0.0002251306894579001
2021-09-20,-1.8921941952683907e-05
2021-09-27,-0.00011707409896746877
2021-10-04,1.8549399692377802e-05
2021-10-11,9.06957180722217e-05
2021-10-18,0.0004946604352956089
