ym,n,spy,disp_call,disp_strad,long_strad,short_strad,capin,cash,ratio,iv_ratio
2009-03,81,0.08331133510062783,0.009414212017254578,-0.005733016598824128,-0.017920322573222753,0.012187305974398625,11.417725111515574,0.00013287341233272662,1.4331365097585649,1.4331365097585653
2009-04,82,0.0993449875329695,0.027635487230735827,0.017021963865410522,0.022405099270251774,-0.005383135404841251,11.163771822109824,0.00011104528522236273,1.4673774796242052,1.4673774796242052
2009-05,82,0.05845348868065603,-0.0073931610846894,-0.00761468862771379,-0.022430871745858116,0.014816183118144326,8.766486487375278,0.00013685027026893708,1.3970931922990573,1.397093192299057
2009-06,82,-0.0006547938579155588,0.013965494493203704,0.021538204642265597,-0.026252315086922776,0.04779051972918837,7.011260840001128,0.000162730293529998,1.4507822654637204,1.4507822654637204
2009-07,82,0.07460539053645654,0.003322598437644611,-0.005239600085899366,0.012514075468135566,-0.017753675554034933,6.444707020845349,0.00012474039063887287,1.4841777201025392,1.484177720102539
2009-08,82,0.03693968719573393,0.002281940881791473,0.0023914886537968454,-0.011280419563199221,0.013671908216996067,5.948532199503784,0.0001254019570673283,1.353093826006104,1.3530938260061045
2009-09,82,0.035458212706896974,0.0021662717474259744,0.0018378062928001652,-0.012329301629524258,0.014167107922324423,5.942239081569617,0.00011757220114803798,1.3741555271913568,1.3741555271913573
2009-10,82,-0.01922594837950542,0.009882157987922796,0.008497249970573717,-0.01868678982335577,0.027184039793929488,6.062224014512606,9.393777598548738e-05,1.4114832021336086,1.4114832021336086
2009-11,82,0.061607035736827465,0.005663088274981857,-0.0010769504919046487,-0.0006193755082771677,-0.0004575749836274809,6.545096685652043,9.345490331434795e-05,1.3074453214742099,1.3074453214742099
2009-12,82,0.01910155146363346,0.004620829907783759,0.008104564248111838,-0.015905364649343043,0.02400992889745488,5.31494801409509,9.46850519859049e-05,1.3396821700913908,1.3396821700913908
2010-01,82,-0.036343145054362314,0.0028508267192059768,-0.00012550354497520722,-0.0045055699375007195,0.004380066392525512,4.943757979027695,8.713488851922461e-05,1.446327950814134,1.4463279508141342
2010-02,82,0.031195706149957037,-0.002334132323414406,-0.0029012024754018605,-0.01829111511488666,0.015389912639484799,5.454655232233595,0.0001024241234984136,1.3313651659742853,1.3313651659742851
2010-03,82,0.060878762847081935,-0.0034880860074053416,-0.007431780448293731,0.00984126394439385,-0.01727304439268758,4.374271220504432,0.0001275009717059941,1.3398470658140456,1.339847065814046
2010-04,82,0.015469964486541254,0.01051538390946674,0.01862130213104797,0.0036206491414001577,0.015000652989647811,4.24328199143069,0.00015959453001428218,1.5326440559207233,1.5326440559207235
2010-05,82,-0.07945363731354038,-0.005403596421270054,-0.017353909323705258,0.01226262608499174,-0.029616535408697,5.123591040874881,0.00015812734826520854,1.4418254014674443,1.4418254014674439
2010-06,82,-0.05174157832485071,-0.0011600924889030896,-0.0045948064049063046,-0.013410474550938497,0.008815668146032192,6.110455856000707,0.00014083431621599892,1.1924291997908893,1.1924291997908893
2010-07,81,0.06830086899766674,-0.0005807871302398911,-0.0007625255601898132,-0.0025206344964811846,0.0017581089362913715,6.5620015015339135,0.00014015699774769914,1.1495783292167585,1.1495783292167583
2010-08,83,-0.044981236688190984,0.005657414214512156,0.004949167622043369,0.0027111983326080693,0.0022379692894353,4.892523916139807,0.00015058683713277862,1.2363476672492828,1.2363476672492828
2010-09,83,0.08955595619489287,-0.0009066685093324645,-0.0062008448920861416,0.02160020850487543,-0.02780105339696157,5.465867374461258,0.00014967904332376968,1.1746876279577632,1.1746876279577632
2010-10,83,0.03820174914393615,-0.0004117399315935171,-0.0008026566876022864,-0.007364174671046598,0.0065615179834443114,4.904960040938152,0.0001505671466018479,1.2817068423958797,1.2817068423958795
2010-11,84,0.0,0.015776602107781434,0.029078999348973435,-0.008050627402719073,0.037129626751692506,4.8423406307418455,0.0001506662940013254,1.3041716425337115,1.3041716425337115
2010-12,84,0.06685145549141325,-0.00665171317992766,-0.0075760341441811745,0.00837482512331717,-0.015950859267498344,5.0705325511363535,0.00014239420117329545,1.261189614567178,1.261189614567178
2011-01,85,0.02330052130477056,0.00018495701365267136,0.002482510793952574,-0.007313949098882937,0.00979645989283551,4.400771597860236,0.00013543224023636468,1.4866515837104073,1.486651583710407
2011-02,85,0.03473697465828662,-0.0061630672042684125,-0.0065130398306714335,-0.008463170697077017,0.0019501308664055834,4.548688736826619,0.00012726841501756452,1.4451035418844804,1.4451035418844806
2011-03,85,0.00011971912508057514,0.010761272882654445,0.016693642174967074,-0.013189282799077651,0.029882924974044725,4.532580664316228,0.00011137865589163108,1.511631847501685,1.5116318475016848
2011-04,85,0.0289616351081301,0.007540421413432455,0.006286686251220387,0.001792920820051663,0.004493765431168724,4.350495936419203,7.9707920052984e-05,1.4944429019078973,1.4944429019078977
2011-05,85,-0.011213398776073413,0.008977705550732039,0.006005377721851168,-0.008980989849893076,0.014986367571744244,4.023403914912513,7.19824470638156e-05,1.6410163424857536,1.641016342485753
2011-06,85,-0.016870342424195273,0.001332046238328959,0.0005444186696972556,-0.0111254198967294,0.011669838566426656,3.877773083012122,7.20916701877409e-05,1.490899001109878,1.4908990011098775
2011-07,85,-0.02000431221206589,0.004325857101024058,0.008561358996549376,-0.001141467025099136,0.009702826021648512,4.100226141730883,5.5941534750656996e-05,1.5352919558120928,1.535291955812093
2011-08,85,-0.05497569778050493,0.0017158379174276005,0.00023064979183173482,0.0018897214912419807,-0.0016590716994102459,5.427958555786266,7.881003453684478e-05,1.2043323426931747,1.2043323426931747
2011-09,85,-0.06942137992680353,-0.0008491457478521196,-0.0014187866725886961,0.0027630500024090608,-0.004181836674997757,6.358023651429217,6.242798423238052e-05,1.1596659716518187,1.1596659716518185
2011-10,85,0.10914780956140735,-0.003186137486065041,-0.006046243545336623,0.01036904797883973,-0.016415291524176354,8.904750329840812,5.3138895640926196e-05,1.1661484953878731,1.1661484953878722
2011-11,85,-0.004063168982097021,0.014596931940652988,0.029196980291224514,-0.01802393655103566,0.04722091684226017,6.244782169630366,6.250347855357976e-05,1.232329584942635,1.232329584942635
2011-12,85,0.010448179853723483,0.012915236311334176,0.01890152424442947,-0.01981023762001399,0.03871176186444346,5.913937371373941,5.4883536533365204e-05,1.2426140016740868,1.2426140016740868
2012-01,85,0.046373855279107756,0.02116929841090323,0.022106121389214205,0.02130221452309133,0.0008039068661228749,5.234211352451613,6.317719243169893e-05,1.301340682685959,1.3013406826859586
2012-02,85,0.04340580571689112,-0.007938463884625047,-0.01000062152291471,-0.005877819993567979,-0.004122801529346729,4.779501827443246,7.93504151437973e-05,1.4584042422000247,1.4584042422000252
2012-03,85,0.03216322502391944,0.0016340239085917366,0.0010321639716591683,-0.0010052538046466523,0.0020374177763058205,4.113609120970699,0.00010387692345228174,1.4003223207091056,1.4003223207091053
2012-04,85,-0.006675790338032006,0.00572264733648178,0.01238320861260094,-0.007392546816219746,0.019775755428820686,4.073806593412768,0.00011191389230768512,1.60069871373154,1.6006987137315396
2012-05,85,-0.06005512830051074,-0.0030337862897197154,-0.005818768618952554,0.015950080935606462,-0.021768849554559017,4.26608732706368,0.00012764521689724844,1.4570960935497228,1.4570960935497224
2012-06,85,0.040581463410820584,-0.0025584612636254545,-0.0002794116795628082,-0.0074790948201633265,0.007199683140600518,5.252882860157205,0.0001263294895197904,1.2598676193641298,1.2598676193641298
2012-07,86,0.011828585058570207,0.007460125149695376,0.015451924566007223,-0.0038887142841653654,0.01934063885017259,4.3954830693944595,0.0001274726892408074,1.489326739491064,1.4893267394910636
2012-08,86,0.025053040723024278,0.003110612081383156,0.0031429105556108772,-0.009184152835728227,0.012327063391339104,4.835862760721538,0.00010309448200921832,1.4276588056424842,1.4276588056424837
2012-09,86,0.025350666565260527,0.0031093129850527862,0.002667394149181989,-0.0063153489578848055,0.008982743107066794,4.145444214813815,0.00011183031508271722,1.3466091522880719,1.346609152288072
2012-10,86,-0.018198322776734388,0.012735624816887885,0.006696344694271902,-0.0034622713312665236,0.010158616025538426,4.224333355595887,0.0001277008888592055,1.6367565342663102,1.6367565342663097
2012-11,86,0.00565989541829981,0.01151688138995016,0.015108943360173394,-0.013220956118384572,0.028329899478557966,4.587694521013071,0.0001272164073053159,1.3819435265636637,1.381943526563663
2012-12,86,0.008934392582039319,0.010534273850019173,0.013505941786228501,-0.007737807540587021,0.021243749326815522,4.153607947620157,0.00012779518940317312,1.4358768631395746,1.4358768631395746
2013-01,86,0.05119040970942468,0.008107951494118595,0.002895793540630536,0.014854204760266965,-0.01195841121963643,4.794293541339883,0.00011107332420177015,1.4951637413844006,1.4951637413844014
