ym,n,spy,L30,L20,h30,hATM,hATMd,hVP,hFUT,repput,sstrad,vpstrad
2014-09,87,-0.013795513159614692,-0.0030988453782667203,-0.0018533610662248756,0.004630666443383632,0.009875114474273196,0.005925068684563918,-0.0010146353630738482,0.0036006289346594347,0.0003024861111855854,0.007326204922957835,-0.0024511983028714726
2014-10,86,0.023550143390710154,0.006973134318592773,0.004709016842504654,0.004666585419694742,-0.006717954545236822,-0.004030772727142093,-0.0014994941191392962,-0.00607593699480322,-0.015543849019688296,0.0072541529092597975,-0.0025620495545558824
2014-11,87,0.027472464297839005,0.011741892632794335,0.007988032674179586,-0.0019374637831362834,-0.011926337475911746,-0.007155802485547048,0.008137174693958586,-0.007170313181735981,-0.003628660477477583,0.00039997530123292945,0.016625955701853653
2014-12,87,-0.002536679370677364,-0.0040219045351725016,-0.0027385467272477526,0.005440752502792877,0.011633146043955607,0.006979887626373364,-0.006328913650856676,0.000662073315746792,-0.010168171594771916,0.019763460621198874,-0.013953747715936386
2015-01,87,-0.02962950716292445,-0.0040289365607523555,-0.0026526038302292663,0.007217167214953591,0.015520907286624709,0.009312544371974827,0.0002511473670974874,0.007733301369523282,0.00690941270165639,0.004862307554149161,0.00010045894683899496
2015-02,86,0.056204750876535314,0.014046601750436682,0.006635631463316991,-0.013239521950650335,-0.029498070230593584,-0.017698842138356152,0.011807274885143196,-0.014500825726146112,-0.014035653758991334,-0.011166506363499943,0.023108098114153253
2015-03,87,-0.015705430849381474,-0.007702846930067246,-0.004884435161717896,0.0056483730054459,0.012085211304731083,0.00725112678283865,-0.00257174903907827,0.004099117451688565,-0.0019990539305470207,0.008979721778547563,-0.006670474070109261
2015-04,86,0.009833726268767995,0.0029354027621457594,0.0021554064324882448,0.006329072767589468,0.00511788587815368,0.003070731526892208,0.004409108535747332,-0.0025371013773421427,-0.005159563602315964,0.01933825394840184,0.009463694672448666
2015-05,87,0.012855668173063384,-0.004365585714691761,-0.0032594506878779045,0.0065035705519545664,0.0027693164053712443,0.0016615898432227468,0.004982763763214147,-0.003355329393169543,-0.009181762958184812,0.01512576686656762,0.008368230271688277
2015-06,86,-0.02031200196396088,-0.00650929474245304,-0.004289437264197711,0.0059294380265874,0.012701013101848738,0.007620607861109243,0.0006355471763239389,0.005240496506701907,0.003055587905451898,0.00672219270982361,5.9582547780368326e-05
2015-07,87,0.022589448327505757,0.007041473493060384,0.0041871312132467815,0.007545397689971307,-0.003408608341064535,-0.002045165004638721,0.005957215547552397,-0.005895846013479002,-0.010612631434803796,0.012333308628605964,0.01141213636090982
2015-08,87,-0.060949912233451586,-0.008985733433092802,-0.005285474747292176,0.005089466910050174,0.010869658047979248,0.006521794828787549,-0.021518306412912705,0.015907927092930863,0.015646341709451738,-0.03163871386108087,-0.043388219139761895
2015-09,87,-0.025516373837869866,-0.012679325279122175,-0.0076653022592414214,0.01042774491500078,0.022663538406877244,0.013598123044126349,0.004329780608760679,0.006659773571684035,-0.001050199132958206,0.023971686728255264,0.009503416370968918
2015-10,87,0.08505969977827932,0.02659403922435993,0.012928659912268037,-0.03489320532871103,-0.05309643196990817,-0.031857859181944906,0.008518918691946762,-0.022200581642130904,-0.022361724214772862,-0.030653903246076714,0.018574859270530153
2015-11,87,0.0036553311514866405,-0.007948783431907622,-0.005329009925533745,0.005924764549868837,0.009507826883971676,0.005704696130383006,-0.0007534421012924623,-0.0009540414305380132,-0.009888129179908415,0.0227985455507707,-0.0009041305215509547
2015-12,87,-0.017282678287804276,-0.008327405648910576,-0.005487251717803414,0.006915667594214141,0.014857878237487345,0.008914726942492407,-0.002692299775285062,0.004510779033116917,-0.0018031393551817237,0.012961978373638154,-0.007102447541516937
2016-01,90,-0.04978637900010785,-0.007537351511683975,-0.004739637986364163,0.007499078832838824,0.016128857120081386,0.009677314272048832,-0.009706412725615987,0.01344232233002912,0.01566821102219101,-0.012186296190344835,-0.019049094781642514
2016-02,90,-0.0008255955490271694,-0.00850029597897626,-0.0056366379852057944,0.008473111570062341,0.018280064223081934,0.01096803853384916,-0.0008209920827876468,0.00022291079823733573,-0.00848090850582403,0.03659651531544541,-0.0008625613021692982
2016-03,90,0.06726576408880303,0.01597846815711558,0.006934114277236958,-0.022111922363439097,-0.039952031781159046,-0.02397121906869543,0.013478819384501002,-0.018161756303976817,-0.016699860198285198,-0.021910990569521623,0.02441152408187576
2016-04,90,0.003940651917139437,-0.0017667365853852722,-0.003001210266893104,0.006081448795910205,0.009474971245877326,0.005684982747526396,0.004208883462392371,-0.0010639760176276482,-0.007006916458364898,0.021987306279754894,0.007908543987359492
2016-05,90,0.017011998013900298,-0.004620694985819561,-0.004266941919766493,0.006822665885294082,-0.0006680406853229809,-0.0004008244111937886,0.003689268220121709,-0.004593239463753081,-0.011672468861878322,0.013590201562584019,0.0069940211609631295
2016-06,90,0.0034761666101963407,0.0023876969735423447,0.0020426240551453738,0.006067160616375228,0.009861831107589872,0.005917098664553924,-0.011047020050674298,-0.000938564984753012,-0.0053648006707182165,0.022062396996105044,-0.022883855269600004
2016-07,89,0.0364710647829527,0.006865673901306204,0.0029644935428042997,-0.009313151318255804,-0.019849571367564964,-0.01190974282053898,0.007430151554308969,-0.009737774297048371,-0.01193640748248357,-0.005760030868315174,0.016340167318604784
2016-08,90,0.0011973704465775281,-0.0018152531907345577,-0.0015188172947698303,0.005173986337523723,0.009969386648754524,0.005981631989252715,0.006173029078175479,-0.0003232900205759326,0.0026424053436091745,0.0196654070695251,0.010995058526447232
2016-09,90,5.847050893725836e-05,-0.004031101728412426,-0.002696543268593843,0.0056570187352850635,0.012044019382017507,0.007226411629210504,-0.0016004149461936424,-1.5787037413059758e-05,-0.005080563141731662,0.022914370250319786,-0.004427121864146047
2016-10,90,-0.017337657732570566,-0.005835205834722195,-0.004012703400049031,0.005628364658061597,0.012034289010988559,0.007220573406593136,0.006962844246426887,0.004681167587794053,0.005685782288610835,0.008204878441528276,0.013665880871718442
2016-11,90,0.036838483731799876,0.021017085117959036,0.01668699212188044,-0.0036331017620436614,-0.017181662811219703,-0.010308997686731823,0.009446605104480657,-0.009946390607585967,-0.0022786687617371766,-0.002102428480525055,0.017999471992255774
2016-12,90,0.02027167401243868,-0.0024483054828717816,-0.0029430124849799833,0.004104902943898209,-0.006054333027525053,-0.003632599816515032,0.004925952496725887,-0.005473351983358444,-0.007984996425287506,0.0048471947553134645,0.008563259192620529
2017-01,91,0.017894611306086494,6.169528994367013e-05,-0.0016286014989418177,0.005748841736360332,-0.003989999656414819,-0.0023939997938488915,0.005148809700633082,-0.004885228886561613,-0.008428240986641706,0.008493236923895595,0.010486759349452687
2017-02,91,0.03929194882908993,0.010940012681263662,0.0067363261008351995,-0.0166229126966344,-0.0252794218599184,-0.015167653115951042,0.005663690670696392,-0.010726702030341552,-0.01086822250156551,-0.015717346701599817,0.01041320492515793
