,0
2009-05-18,-8.770395099175926e-05
2009-05-25,0.0005731704527356888
2009-06-01,0.001213804991740178
2009-06-08,0.002273238257596827
2009-06-15,0.001314880320528376
2009-06-22,0.0023090731385773727
2009-06-29,0.002722797352993579
2009-07-06,0.0026696255264270414
2009-07-13,0.0013880581838336898
2009-07-20,0.0010159891769822068
2009-07-27,0.0009569826628416382
2009-08-03,0.0008262705733666777
2009-08-10,0.001130321789784514
2009-08-17,0.0005288319397392623
2009-08-24,0.00012196108635123765
2009-08-31,-0.0005859583454678411
2009-09-07,-0.001032046077593071
2009-09-14,-0.00027919798035948317
2009-09-21,-0.0002961699991139181
2009-09-28,-0.0009641855781630068
2009-10-05,-0.0005638824876596413
2009-10-12,-0.00011867278270098281
2009-10-19,-0.0002110020462695371
2009-10-26,-0.000357063608987988
2009-11-02,-0.0002478936232768649
2009-11-09,-0.00044010429302241707
2009-11-16,0.000160165829987309
2009-11-23,-0.0001160186704880883
2009-11-30,0.00013858774625092425
2009-12-07,7.704450743163931e-05
2009-12-14,-0.00012245664863403207
2009-12-21,-0.00013066738480211888
2009-12-28,0.00013395272171768898
2010-01-04,0.000328487499991171
2010-01-11,-4.2490821766510804e-05
2010-01-18,-0.00017011295773450134
2010-01-25,0.00028353003917471766
2010-02-01,0.0007921480899711778
2010-02-08,0.00036109900430530213
2010-02-15,0.0002017437447838057
2010-02-22,0.00019601869092555164
2010-03-01,0.0003424034856782188
2010-03-08,0.0001285912748601795
2010-03-15,0.00019683013845358329
2010-03-22,0.00019586873773186808
2010-03-29,8.105891293717937e-05
2010-04-05,2.3285319287497108e-05
2010-04-12,-4.844721038461909e-05
2010-04-19,0.00045505654765829124
2010-04-26,0.000624117543214206
2010-05-03,-0.0004208593960356707
2010-05-10,0.000123283908443011
2010-05-17,-0.0002845733440159431
2010-05-24,-0.0005785191746839392
2010-05-31,-0.0005841123405070593
2010-06-07,-0.0007930201135603681
2010-06-14,-0.0007962254195650061
2010-06-21,-0.000914592667221853
2010-06-28,-0.0010062620281447567
2010-07-05,-0.0014566186414555404
2010-07-12,-0.0014085118427213134
2010-07-19,-0.001343763201111443
2010-07-26,-0.0015460843463364071
2010-08-02,-0.0008340196849673248
2010-08-09,-0.00023300469904495374
2010-08-16,0.00036303612728280296
2010-08-23,0.0013910376057873711
2010-08-30,0.0007642040071473011
2010-09-06,0.0012790490068652536
2010-09-13,0.0006541809005188064
2010-09-20,0.00040743991744832337
2010-09-27,0.0013651953720592994
2010-10-04,0.002111059675308709
2010-10-11,0.0015869349312700079
2010-10-18,0.0017446608380606444
2010-10-25,0.0012947351039788815
2010-11-01,0.0007724984217824054
2010-11-08,0.0006232288949373937
2010-11-15,0.0010396100447003138
2010-11-22,0.0007508251530923902
2010-11-29,0.0011371174465380398
2010-12-06,0.00040616500896369307
2010-12-13,0.0006078885821708604
2010-12-20,0.0008073505172699039
2010-12-27,0.0005650398564100219
2011-01-03,0.0004738864773051921
2011-01-10,-0.0011181091847010112
2011-01-17,0.0002654403377824878
2011-01-24,0.0003868763566490525
2011-01-31,0.000666073646671168
2011-02-07,0.00044597083986210745
2011-02-14,0.000417580243351082
2011-02-21,0.0002715587563272934
2011-02-28,0.0005326657270890169
2011-03-07,0.0004028466819430371
2011-03-14,0.0003146264771420453
2011-03-21,0.0002532272297401714
2011-03-28,0.0004790755967742895
2011-04-04,0.0001809773632776711
2011-04-11,0.0011751435521506737
2011-04-18,6.300162462208629e-05
2011-04-25,0.00015217672027464577
2011-05-02,0.00022049969066795358
2011-05-09,5.086801089358218e-05
2011-05-16,-3.627131257942333e-05
2011-05-23,0.00016980505628782475
2011-05-30,0.00010107600282057924
2011-06-06,0.0004284879461154684
2011-06-13,0.0006305600400980739
2011-06-20,0.0007536001061124492
2011-06-27,0.00023602799467986753
2011-07-04,-4.6730130429775306e-05
2011-07-11,2.8590492907653925e-06
2011-07-18,4.993904548118819e-05
2011-07-25,-0.00022944283611171193
2011-08-01,-0.000782554577100853
2011-08-08,-0.000607360967002077
2011-08-15,-0.0005361854943451057
2011-08-22,-0.0008509053588879139
2011-08-29,-0.0012177571996095351
2011-09-05,-0.0010236625473670027
2011-09-12,-0.0012929816449280245
2011-09-19,-0.0014039413575184269
2011-09-26,-0.0008271533089125925
2011-10-03,-0.0013722504948847536
2011-10-10,-0.0014396712717338327
2011-10-17,-0.001089002867746436
2011-10-24,-0.0012814449781198877
2011-10-31,-0.0002499054118893026
2011-11-07,0.001988624488289747
2011-11-14,0.000747544899351918
2011-11-21,0.001735171250001601
2011-11-28,0.0006699856149031698
2011-12-05,0.0008788883511853794
2011-12-12,0.0014856668570609785
2011-12-19,0.0013483328492397849
2011-12-26,0.001786320989312776
2012-01-02,0.003012943963740689
2012-01-09,0.0018481695805642694
2012-01-16,0.001343052021448698
2012-01-23,0.0012218258888483519
2012-01-30,0.0009447620801496799
2012-02-06,-0.00013290761570769547
2012-02-13,0.0008415138550836615
2012-02-20,0.0012563014971359234
2012-02-27,0.001992601206516053
2012-03-05,0.0012876586090649963
2012-03-12,0.001193622294689494
2012-03-19,0.0012921814732101478
2012-03-26,0.0007160554245594693
2012-04-02,0.0003758480707088663
2012-04-09,0.00048428289580920367
2012-04-16,0.0006763072073410498
2012-04-23,0.0006582692754088036
2012-04-30,0.0006199315196678826
2012-05-07,0.00033934478065168945
2012-05-14,0.00010311266568390181
2012-05-21,-0.0002971348624885526
2012-05-28,-0.0006215659898412646
2012-06-04,-0.0005747609029301559
2012-06-11,-0.0007160284680686151
2012-06-18,-0.0007157457346302663
2012-06-25,-0.0008348392215244163
2012-07-02,-0.0007614999908301662
2012-07-09,-0.00014748849830421916
2012-07-16,1.0037775248401565e-06
2012-07-23,5.8194061318291935e-05
2012-07-30,-0.0001874707427671328
2012-08-06,0.00015694261356496812
2012-08-13,0.000800319346632769
2012-08-20,0.0009152084688333241
2012-08-27,0.0012374836251063878
2012-09-03,0.001636359942237144
2012-09-10,0.0013486820034668973
2012-09-17,0.0010765225670018234
2012-09-24,0.001301781450520545
2012-10-01,0.0009428474801890937
2012-10-08,0.0007657936502113593
2012-10-15,0.0006091974094947899
2012-10-22,0.00076456204543494
2012-10-29,0.0007422835518366151
2012-11-05,0.00040110225308219623
2012-11-12,0.00011107151596923123
2012-11-19,-0.0002286087093134136
2012-11-26,-0.0001390712692556712
2012-12-03,-0.00012008806951683518
2012-12-10,-0.0001364151142910628
2012-12-17,-0.0001527104788830502
2012-12-24,-0.0003400567256082661
2012-12-31,-0.0003324742367398537
2013-01-07,-0.00033220149914138335
2013-01-14,-0.00030710804000914026
2013-01-21,-0.0002609180455334257
2013-01-28,-6.611749151843563e-05
2013-02-04,0.00019746890814564702
2013-02-11,0.00037434234556477173
2013-02-18,0.0003739624103805282
2013-02-25,0.00023003728334414003
2013-03-04,0.00023785968558321117
2013-03-11,0.00033075346395544636
2013-03-18,0.0003629957275393586
2013-03-25,0.0008124952956599737
2013-04-01,0.0008935149780491139
2013-04-08,0.000641728667526589
2013-04-15,0.0005204244777112987
2013-04-22,0.000316929247643732
2013-04-29,0.00013384410840415928
2013-05-06,0.00015291568999177053
2013-05-13,-7.201803614677457e-05
2013-05-20,-0.00012661675817397659
2013-05-27,0.0003883541306447328
2013-06-03,6.477627313102616e-05
2013-06-10,-0.00011873811336075689
2013-06-17,-9.926540635219226e-05
2013-06-24,-0.00013478197486092793
2013-07-01,-0.00019452481408725535
2013-07-08,-9.777252001174838e-05
2013-07-15,0.0003861019947157554
2013-07-22,0.00033857275211695653
2013-07-29,0.0003965345342526288
2013-08-05,0.00023442933753363307
2013-08-12,0.0003789582775266806
2013-08-19,0.0004528095824382873
2013-08-26,0.0003220289151667347
2013-09-02,0.0005281357950536604
2013-09-09,0.0005627207528799068
2013-09-16,0.0007785798014041989
2013-09-23,0.0010532671091736316
2013-09-30,0.0007732806857916679
2013-10-07,0.0006266130350361415
2013-10-14,0.0003935606452566599
2013-10-21,0.00027475374928063057
2013-10-28,0.00036900294806934146
2013-11-04,0.0002880743580446272
2013-11-11,0.0005664037935130372
2013-11-18,0.0006493747658898908
2013-11-25,0.0006666449572277143
2013-12-02,0.000707518986361701
2013-12-09,0.000522202733157616
2013-12-16,0.0002707522530118174
2013-12-23,0.000310296297209259
2013-12-30,0.0004449953425897268
2014-01-06,0.0007233903541635014
2014-01-13,0.0005782475284945637
2014-01-20,0.0001903752230445165
2014-01-27,0.00019112654757566625
2014-02-03,0.0002087561084897346
2014-02-10,8.730777695166827e-05
2014-02-17,3.5539535205402254e-05
2014-02-24,-9.000516839270163e-05
2014-03-03,-9.627939121237999e-05
2014-03-10,-0.00014113387038125437
2014-03-17,0.00021225413627937065
2014-03-24,3.1504351183417757e-05
2014-03-31,8.10952963234933e-06
2014-04-07,-0.000160557482927869
2014-04-14,-0.00023061636160286088
2014-04-21,-2.956814039328597e-05
2014-04-28,0.0003235750199294527
2014-05-05,0.0006941837509261731
2014-05-12,0.00028706425792696187
2014-05-19,0.00011040252834539229
2014-05-26,0.00010749860565835082
2014-06-02,0.00020770297937683824
2014-06-09,0.00015533300285172104
2014-06-16,0.00015423086644253175
2014-06-23,0.0002453178019379812
2014-06-30,0.00019810194277917038
2014-07-07,0.0005049715793653464
2014-07-14,0.0006725482384755462
2014-07-21,0.000491191870034787
2014-07-28,0.00019322331298880996
2014-08-04,4.791107288212263e-05
2014-08-11,3.161990098090944e-05
2014-08-18,0.00011417082066359125
2014-08-25,0.00010130265207115667
2014-09-01,6.917037531844485e-05
2014-09-08,-5.366347973055109e-05
2014-09-15,-2.5846603497002314e-05
2014-09-22,-0.0002003076818689348
2014-09-29,-0.00014934603269776926
2014-10-06,-0.00041552894060979445
2014-10-13,-0.0004177400233389302
2014-10-20,-0.000549810908670604
2014-10-27,-0.00041463731873031166
2014-11-03,-8.810659985973151e-05
2014-11-10,-1.7891196311771494e-05
2014-11-17,-0.0003105843519714842
2014-11-24,-0.00021888281641360151
2014-12-01,-0.00017773710522165753
2014-12-08,-0.0004084802510987961
2014-12-15,-0.00042322759349492137
2014-12-22,-0.00032105184300894595
2014-12-29,-8.318396072320124e-05
2015-01-05,0.00015827939489446808
2015-01-12,0.000921596104185104
2015-01-19,0.0008141235518091766
2015-01-26,0.0006575096249605267
2015-02-02,0.00023694768625228972
2015-02-09,-0.00011304272211521474
2015-02-16,0.00014759248244132874
2015-02-23,9.914049717882044e-05
2015-03-02,0.0002617198740607978
2015-03-09,0.00044240698127682705
2015-03-16,0.0010506803072321757
2015-03-23,0.0005934109499962716
2015-03-30,0.00047589642480352977
2015-04-06,0.0008413386379209934
2015-04-13,0.0005250185013857461
2015-04-20,0.0006998734420244709
2015-04-27,0.0005060413901696397
2015-05-04,0.0010680305940394216
2015-05-11,0.0011294300827599819
2015-05-18,0.0008062885999222432
2015-05-25,0.0007285007653978113
2015-06-01,0.0005649263384555259
2015-06-08,0.0006021006733281487
2015-06-15,0.0004984120665099319
2015-06-22,0.0006865023106230382
2015-06-29,0.0007765021463476149
2015-07-06,0.0006652257808297402
2015-07-13,0.00048431233582939
2015-07-20,0.00040666928850208406
2015-07-27,0.0004750775196579231
2015-08-03,0.00019285920567480215
2015-08-10,0.00032230814481722006
2015-08-17,-0.0002534711865898124
2015-08-24,-0.00023514362516300206
2015-08-31,-0.0002469766003413953
2015-09-07,-0.00016072381551599795
2015-09-14,-0.0002707174728709454
2015-09-21,-0.0003509872359920101
2015-09-28,5.0671469814640306e-05
2015-10-05,-0.0001772690097028883
2015-10-12,-0.0003278130971106829
2015-10-19,-0.00048491302359423085
2015-10-26,-0.00012658133667842484
2015-11-02,-0.0003353304591485516
2015-11-09,-0.00045780843511734914
2015-11-16,0.00010905747597018076
2015-11-23,0.0020336440090204123
2015-11-30,0.001605965896357633
2015-12-07,0.001413934198922533
2015-12-14,0.0010986799235508742
2015-12-21,0.0008698509866771114
2015-12-28,0.0012673362454702168
2016-01-04,0.0003872878663854116
2016-01-11,5.1658345704877565e-05
2016-01-18,-5.863929106057899e-05
2016-01-25,-0.00018289916821688285
2016-02-01,-0.00027054599163855064
2016-02-08,5.9066589980222994e-05
2016-02-15,0.00019518437590006297
2016-02-22,-0.0008430274319205307
2016-02-29,-0.0007867128722099535
2016-03-07,-0.000791135787844941
2016-03-14,-0.00014208583225150623
2016-03-21,9.921926064737196e-05
2016-03-28,-0.0004984885319334383
2016-04-04,0.0005980522809084985
2016-04-11,0.0011994210888320958
2016-04-18,0.001365075519886738
2016-04-25,0.00144955389241936
2016-05-02,0.0013166245716730344
2016-05-09,0.0017094383265973776
2016-05-16,0.0016998300975444175
2016-05-23,0.0013019103075258536
2016-05-30,0.0013657939199336673
2016-06-06,0.0010269673876578708
2016-06-13,0.000698596909479712
2016-06-20,0.0006082337385051465
2016-06-27,0.0006954932723972375
2016-07-04,0.0003230295496868523
2016-07-11,0.00037749870906041
2016-07-18,-9.751332084960516e-05
2016-07-25,5.836707842738571e-05
2016-08-01,0.0001825086807017048
2016-08-08,-5.911281130170686e-05
2016-08-15,-0.00010158338843556142
2016-08-22,0.0003294136758368784
2016-08-29,-2.3797518096347822e-05
2016-09-05,-4.2150379081724366e-05
2016-09-12,0.0005669518891261042
2016-09-19,0.0006538200469754841
2016-09-26,0.0011041271269017577
2016-10-03,0.0005984631140231863
2016-10-10,0.0004412433797864059
2016-10-17,0.0004688348233742441
2016-10-24,0.00043786085521265133
2016-10-31,0.0002851073219960177
2016-11-07,-9.847380149159029e-05
2016-11-14,-9.247677529627046e-05
2016-11-21,-8.855582494734772e-05
2016-11-28,2.9232943599085716e-05
2016-12-05,2.7709437197037418e-05
2016-12-12,-2.9203383303703988e-05
2016-12-19,0.0002273430641338841
2016-12-26,-0.0001617374484993323
2017-01-02,2.9805566189501794e-06
2017-01-09,8.414838757385765e-05
2017-01-16,0.0003223153895383209
2017-01-23,8.110254309126748e-05
2017-01-30,0.0004622192528215819
2017-02-06,0.0006707456293224564
2017-02-13,0.0006499868008138847
2017-02-20,0.0004911421447342686
2017-02-27,0.0005543819574780366
2017-03-06,0.0006428710786462797
2017-03-13,0.0005540960058468107
2017-03-20,0.00044921446203482937
2017-03-27,0.0005064970259834693
2017-04-03,0.0007216545863203258
2017-04-10,0.0004777615235270616
2017-04-17,0.0003543595565617415
2017-04-24,0.0003989213248799606
2017-05-01,0.00029970627970598456
2017-05-08,0.00014160005996823564
2017-05-15,3.4748991708572494e-05
2017-05-22,0.00011923222340736144
2017-05-29,0.00020725858990809827
2017-06-05,0.00010544526168973685
2017-06-12,4.7682499382705607e-05
2017-06-19,0.00016970591690658736
2017-06-26,0.00020991810256099173
2017-07-03,8.66123921747417e-05
2017-07-10,0.00029000112462345003
2017-07-17,0.00032276204486083584
2017-07-24,0.0002770727070656024
2017-07-31,0.00025557647008217477
2017-08-07,0.00022155237946154256
2017-08-14,0.00023301019395499624
2017-08-21,0.0002810536812426833
2017-08-28,0.0001513423690915831
2017-09-04,0.0001558974632615127
2017-09-11,0.00014311578163652826
2017-09-18,0.00016435622150577954
2017-09-25,0.00014331479240515274
2017-10-02,0.0003384628804208773
2017-10-09,0.0003447377001346646
2017-10-16,0.0001984934790693763
2017-10-23,0.0003368298157961427
2017-10-30,0.00039928226231763494
2017-11-06,0.0004995861859250056
2017-11-13,0.0006302072192130917
2017-11-20,0.0006993201068995778
2017-11-27,0.000664366946519535
2017-12-04,0.0006359524966311624
2017-12-11,0.000573305737897374
2017-12-18,0.0005306362185745948
2017-12-25,0.0004598455857504925
2018-01-01,0.000279936680790563
2018-01-08,0.00026070899411758216
2018-01-15,0.0002391984595550639
2018-01-22,0.00022216083659907322
2018-01-29,-0.00023245074886736535
2018-02-05,-0.0006764998411428838
2018-02-12,-0.000730277509589114
2018-02-19,-0.0008316053329221133
2018-02-26,-0.0010408299329143476
2018-03-05,-0.0010781345936012763
2018-03-12,-0.0014188260660749222
2018-03-19,-0.0016545498402686608
2018-03-26,-0.0016276263656819854
2018-04-02,-0.0013040503064081798
2018-04-09,-0.0015299213747450898
2018-04-16,-0.0014499352094040911
2018-04-23,-0.0012785511476559265
2018-04-30,-0.0008358988138738221
2018-05-07,0.0013715907813872954
2018-05-14,0.0006186522804943724
2018-05-21,0.0002086351110882208
2018-05-28,-6.148985961086274e-05
2018-06-04,0.000369192695297155
2018-06-11,0.00022707993211303553
2018-06-18,0.001421370265635967
2018-06-25,0.001650904771841615
2018-07-02,0.0019332949400259897
2018-07-09,0.0017776635137451277
2018-07-16,0.0012731384181482192
2018-07-23,0.0011867783962515558
2018-07-30,0.001021689246546937
2018-08-06,0.0006614733669784382
2018-08-13,0.00034389157854845624
2018-08-20,0.0005046674451422487
2018-08-27,0.0005437751101835978
2018-09-03,0.0003602517943264668
2018-09-10,0.0004048854969484696
2018-09-17,0.00019729194760104976
2018-09-24,0.0005639116343139142
2018-10-01,0.00032849347790208706
2018-10-08,-0.00024032290115800987
2018-10-15,-0.00012223866327384458
2018-10-22,-0.00042236982526909104
2018-10-29,-0.0003578793901364358
2018-11-05,-0.0007038498694624214
2018-11-12,-0.0003469400802967552
2018-11-19,-0.0005536673630091133
2018-11-26,-0.0008414233057740878
2018-12-03,-0.0009619426003286558
2018-12-10,-0.0007285836422487896
2018-12-17,-0.001247664632456833
2018-12-24,-0.001564206295162714
2018-12-31,-0.0016118247805782795
2019-01-07,-0.0011817440163193285
2019-01-14,-0.0005885720006079903
2019-01-21,-0.0004252999319010436
2019-01-28,0.0001919981640195102
2019-02-04,-3.3288557609779555e-05
2019-02-11,-0.00020203803596909736
2019-02-18,0.00017631848399892407
2019-02-25,0.000333926931891781
2019-03-04,0.00019367488883316865
2019-03-11,0.0007230534964983457
2019-03-18,0.001970460822496216
2019-03-25,0.002863190046939311
2019-04-01,0.002189674558031079
2019-04-08,0.0018385820585129086
2019-04-15,0.0014378203560454807
2019-04-22,0.0012304984251529602
2019-04-29,0.0010098628749175367
2019-05-06,0.0007253327116180201
2019-05-13,0.0007613449809249014
2019-05-20,0.0004234898812815489
2019-05-27,6.58545859886111e-05
2019-06-03,-6.0880742423938516e-05
2019-06-10,-0.0002462704504565535
2019-06-17,-0.0007338110743873925
2019-06-24,-0.0006920194897622221
2019-07-01,-0.0006503745948287806
2019-07-08,-0.0006465499872911529
2019-07-15,-0.0005989912440990956
2019-07-22,-0.00044684451713514174
2019-07-29,-0.0006944037813627613
2019-08-05,-0.0002387584015423243
2019-08-12,0.00032422681423413747
2019-08-19,3.3715663786874775e-05
2019-08-26,0.00023528963261981058
2019-09-02,0.0006839974243637483
2019-09-09,0.00031028896020039135
2019-09-16,0.00041619898699539243
2019-09-23,0.00021694709668535286
2019-09-30,0.00023836040332134753
2019-10-07,0.0001642472733187993
2019-10-14,0.00015208036458528516
2019-10-21,0.00027792695095588826
2019-10-28,0.00044042159295481316
2019-11-04,0.0013447778876113363
2019-11-11,0.0009694047074107825
2019-11-18,0.0008769025703288354
2019-11-25,0.0010287626034905192
2019-12-02,0.0007492537970141648
2019-12-09,0.0006701868325967473
2019-12-16,0.0005805419062757267
2019-12-23,0.0007627646055986378
2019-12-30,0.0008465221442345589
2020-01-06,0.0009606290869447198
2020-01-13,0.0007763526733750136
2020-01-20,0.000583119238090634
2020-01-27,0.00035823927900755794
2020-02-03,-0.00020755510497717767
2020-02-10,-0.00016781937564003724
2020-02-17,-0.00020014803712048543
2020-02-24,-0.0020807515042476103
2020-03-02,-0.0016274871628127205
2020-03-09,-0.0021181234288598647
2020-03-16,-0.0032166356100372514
2020-03-23,-0.003631040087038133
2020-03-30,-0.0033397285681217707
2020-04-06,-0.0041605360170385445
2020-04-13,-0.004228333534794043
2020-04-20,-0.0041227391372282915
2020-04-27,-0.0032917067562679017
2020-05-04,-0.0033605237612106846
2020-05-11,-0.003745545268281143
2020-05-18,-0.003860616228175947
2020-05-25,-0.0018990733210254357
2020-06-01,-0.001150708456769724
2020-06-08,0.0025834217342314753
2020-06-15,0.007378869491795185
2020-06-22,0.006007835581931591
2020-06-29,0.0051931746046176095
2020-07-06,0.00509922089754721
2020-07-13,0.005199582163410215
2020-07-20,0.005509731083946279
2020-07-27,0.0044518077942279615
2020-08-03,0.004748406226579085
2020-08-10,0.00407944613988542
2020-08-17,0.004211235527796576
2020-08-24,0.003527449296380208
2020-08-31,0.002834824689217797
2020-09-07,0.0011496092123475844
2020-09-14,-5.223482121992796e-05
2020-09-21,0.00017180694391682625
2020-09-28,0.0010360259676344635
2020-10-05,0.0005575227002472482
2020-10-12,0.0009530996463245765
2020-10-19,0.0002123413754145224
2020-10-26,0.00012494389708908116
2020-11-02,-0.0003830771337191612
2020-11-09,-0.00023699107679575973
2020-11-16,-0.0003282981326803537
2020-11-23,-0.00025866154997931695
2020-11-30,0.0002438875752382131
2020-12-07,0.0008587311617541617
2020-12-14,2.3543200193300957e-05
2020-12-21,0.00041566303190850127
2020-12-28,0.0004022227894810935
2021-01-04,0.0006804653207544944
2021-01-11,-0.0002156336955204687
2021-01-18,0.000418211474852559
2021-01-25,0.0010164714774116407
2021-02-01,0.0015970158513288223
2021-02-08,0.0005969834988615557
2021-02-15,0.000576310038528144
2021-02-22,0.0004487805364477149
2021-03-01,0.000125209714383697
2021-03-08,-0.00011997150185234448
2021-03-15,0.0003577336962805956
2021-03-22,0.000399304286037629
2021-03-29,6.833255532699136e-05
2021-04-05,0.00036787506602840424
2021-04-12,0.0003901497490425538
2021-04-19,0.0005372893522457592
2021-04-26,0.0005428374183220127
2021-05-03,0.0010822124221665406
2021-05-10,0.0007172666245410409
2021-05-17,0.0006550415981614622
2021-05-24,0.000982857074074349
2021-05-31,0.0007943140672143525
2021-06-07,0.0009372076181024839
2021-06-14,0.0005424949424272215
2021-06-21,0.0003240132644296655
2021-06-28,0.0003801660056764936
2021-07-05,0.00011854904530868445
2021-07-12,0.00014805308038299712
2021-07-19,0.00015136027001794476
2021-07-26,4.758243894359784e-05
2021-08-02,-0.00013913964563550354
2021-08-09,0.00020733634624493596
2021-08-16,0.00014989680373238517
2021-08-23,-2.1879411551340355e-05
2021-08-30,-0.0002220656875022446
2021-09-06,-0.0003745989975959996
