ym,n,vix,long,short,disp,cash,spy,capin
2010-06,86,32.07,-0.03317151162806362,0.031846871788607435,-0.0013246398394561876,0.00014424647908722643,-0.05174157832485071,3.8356806085157
2010-07,87,34.54,0.022616798169329034,-0.024723235789781233,-0.0021064376204521992,0.00014373051246174655,0.06830086899766674,4.179658358835628
2010-08,87,23.5,-0.01716290479586794,0.023607852507163796,0.006444947711295855,0.00015383078204685364,-0.044981236688190984,2.8437166019871825
2010-09,87,26.05,0.048144102220802176,-0.05174412623799863,-0.003600024017196453,0.0001533422073327888,0.08955595619489287,3.1522901056070673
2010-10,87,23.7,0.009361076061657024,-0.009426751354382664,-6.567529272564002e-05,0.00015379246246143677,0.03820174914393615,2.8679184454083497
2010-11,87,21.2,-0.003801919160453496,0.021297296729866914,0.01749537756941342,0.00015427145727914737,0.0,2.565395402643755
2010-12,87,23.54,0.027835959276530646,-0.034512730191630134,-0.006676770915099488,0.00014572716454399286,0.06685145549141325,2.848556970671415
2011-01,87,17.75,0.006535543386546757,-0.0024399904712288,0.004095552915317957,0.00013862378906152615,0.02330052130477056,2.1479136036286155
2011-02,88,19.53,0.007903217582075796,-0.01072339236649106,-0.0028201747844152636,0.00013012606104094473,0.03473697465828662,2.4054542192914585
2011-03,88,18.35,-0.003838886201082302,0.018540751463677247,0.014701865262594946,0.00011402986350513751,0.00011971912508057514,2.2601169955964293
2011-04,88,17.74,0.01888852695631674,-0.007459977850408321,0.01142854910590842,8.151251246585465e-05,0.0289616351081301,2.1849850409744223
2011-05,88,14.75,-0.001778540394606096,0.014988012988162682,0.013209472593556586,7.36374635278591e-05,-0.011213398776073413,1.8167152961878652
2011-06,88,15.45,-0.011491168837710295,0.015699308519804302,0.004208139682094008,7.357280078002868e-05,-0.016870342424195273,1.902932293295086
2011-07,88,16.52,-0.009020289382032792,0.016786574546742206,0.007766285164709414,5.714641267315727e-05,-0.02000431221206589,2.034721131730409
2011-08,88,25.25,-0.02416086057698548,0.02565744596278697,0.0014965853858014896,8.074169145600318e-05,-0.05497569778050493,3.1099702527961766
2011-09,88,31.620000000000005,-0.03555961166374024,0.0321302353007257,-0.00342937636301454,6.407030338235208e-05,-0.06942137992680353,3.8945449264718857
2011-10,88,42.96,0.04554286488741588,-0.052396849500718545,-0.006853984613302666,5.524676483689484e-05,0.10914780956140735,5.291260279608861
2011-11,88,29.960000000000004,-0.01530056684853983,0.030443448754261294,0.015142881905721464,6.42066083492073e-05,-0.004063168982097021,3.6900874761890474
2011-12,88,27.800000000000004,-0.006858606128746918,0.019054195699633347,0.012195589570886428,5.6335972900349396e-05,0.010448179853723483,3.424046456543909
2012-01,88,23.4,0.037958895546960685,-0.01703139915930928,0.020927496387651404,6.474525930256289e-05,0.046373855279107756,2.8821110461556643
2012-02,88,19.44,0.013088086140406891,-0.018443415980702656,-0.005355329840295764,8.13380256859948e-05,0.04340580571689112,2.3943691768062445
2012-03,88,18.43,0.01506049047214011,-0.009576242809399055,0.005484247662741054,0.0001058741987694144,0.03216322502391944,2.2699703666943973
2012-04,88,15.5,-0.005037313980205171,0.01575011534349299,0.010712801363287817,0.0001144393942413968,-0.006675790338032006,1.909090650231316
2012-05,88,17.15,-0.017624809635377364,0.017426740525219662,-0.00019806911015770104,0.0001305169114278308,-0.06005512830051074,2.112316429126907
2012-06,88,24.06,0.009019791655890685,-0.0112634442425259,-0.002243652586635215,0.00012938213152304814,0.040581463410820584,2.963401357713901
2012-07,88,17.08,0.003365510404336043,0.006946456120513716,0.01031196652484976,0.0001305284070274451,0.011828585058570207,2.103694729416185
2012-08,89,18.93,0.008903820827137992,-0.0028431579830394895,0.0060606628440985025,0.00010576433667792518,0.025053040723024278,2.3713815280690604
2012-09,89,17.47,0.00900482111443932,-0.004608462862199753,0.004396358252239567,0.00011411343328871664,0.025350666565260527,2.1884857525286043
2012-10,89,15.73,0.0013982040450088308,0.016165461127148006,0.017563665172156837,0.0001307059812335604,-0.018198322776734388,1.9705140748297052
2012-11,89,18.6,0.001017347658953679,0.014077605790043302,0.01509495344899698,0.00013022661057072833,0.00565989541829981,2.330042071953753
2012-12,89,15.869999999999997,0.006053107011287161,0.008357727416215065,0.014410834427502225,0.00013068259729878811,0.008934392582039319,1.9880520259089274
2013-01,89,18.02,0.03949154035074662,-0.027040608346969204,0.012450932003777414,0.00011403305101293687,0.05119040970942468,2.257384846054119
2013-02,89,14.279999999999998,0.0017961221597705803,0.0033196474278001454,0.005115769587570726,0.00012276391123739922,0.012759182757943188,1.7888710100806222
2013-03,89,15.509999999999998,0.019677687870734154,-0.01785481452379854,0.0018228733469356148,0.00011439988648967727,0.03797099470284482,1.9429544374194994
2013-04,90,12.7,0.0178402599072324,-0.004093165774115826,0.013747094133116575,0.000122990778895988,0.019212658808656302,1.6073768832095947
2013-05,90,13.52,0.021061795607885056,-0.007197666736964817,0.013864128870920239,9.009810308352407e-05,0.023608958764403942,1.7111602725191897
2013-06,90,16.3,-0.010352292133498722,0.016939456898023623,0.006587164764524901,7.345274154352461e-05,-0.013344108063055304,2.0630112753005028
2013-07,90,16.86,0.037259122375816314,-0.028987938371404526,0.008271184004411788,7.339958419778068e-05,0.051677071489745874,2.1338877362924222
2013-08,90,13.449999999999998,-0.007970408410546838,0.013977650017080838,0.006007241606534,6.55317995234032e-05,-0.02999261966370581,1.7023007148952
2013-09,90,17.01,0.014600271138577162,-0.010804511473205835,0.0037957596653713267,6.523141833158031e-05,0.031646468905837555,2.152872502629544
2013-10,90,16.6,0.024580043173795706,-0.024425196392142388,0.0001548467816533186,7.342426439401893e-05,0.046307136039476005,2.1009808079747456
2013-11,90,13.750000000000002,0.01725721264444287,-0.01238408864353271,0.004873124000910162,6.550648650162038e-05,0.029637230895528832,1.7402702475694432
2013-12,90,13.699999999999998,0.012162235217767915,-0.00909613688181202,0.003066098335955895,7.369954350590719e-05,0.025926216133364655,1.7339419921237356
2014-01,90,13.720000000000002,-0.005534768749018172,0.014258242247907001,0.008723473498888829,5.732039057832383e-05,-0.035248134485849736,1.7364732943020187
2014-02,90,18.41,0.018978342732616064,-0.021831971095409627,-0.002853628362793563,5.697412953451956e-05,0.04551578257312827,2.3300636551093414
2014-03,90,14.000000000000002,0.0018600548979934139,0.0070834451982565655,0.00894350009624998,6.548539231680135e-05,0.008295312872580007,1.7719115247979782
2014-04,90,13.88,0.00018716594378525707,0.008167956377992348,0.008355122321777606,7.368245721620378e-05,0.006951736386045848,1.7567237117282812
2014-05,90,13.41,0.01216306941846499,-0.00694962374982187,0.005213445668643121,7.372707141709601e-05,0.023206338386134506,1.6972381105386343
2014-06,90,11.4,0.00971274233117195,-0.006733214197283831,0.002979528133888118,8.213096479864899e-05,0.020644935245616614,1.4428422416212106
2014-07,90,11.57,-0.0031331837518041835,0.012023896706143147,0.008890712954338964,7.390173126739753e-05,-0.013437495693311208,1.4643583101366147
2014-08,90,16.95,0.015944915482027498,-0.01790208782881544,-0.001957172346787942,7.339104105292898e-05,0.039463382824212134,2.1452785960946947
2014-09,90,11.98,-0.005454956588980441,0.01244998120480509,0.006995024615824649,7.386281249640644e-05,-0.013795513159614692,1.5162500047914125
2014-10,90,16.31,0.014815082164910292,-0.004245279848770105,0.010569802316140187,7.345179230520777e-05,0.023550143390710154,2.0642769263896446
2014-11,90,14.029999999999998,0.020548679177671902,-0.010144814169940296,0.010403865007731605,7.366821864145093e-05,0.027472464297839005,1.775708478065402
2014-12,90,13.33,-0.004270434815086303,0.013852942358935881,0.009582507543849577,9.831288709817449e-05,-0.002536679370677364,1.6871129018255036
2015-01,90,19.2,-0.009106553251840066,0.01995322530319347,0.010846672051353402,8.943912074977778e-05,-0.02962950716292445,2.4300500911515126
2015-02,90,20.97,0.030442785979321138,-0.028791612528050167,0.0016511734512709708,8.923376886056459e-05,0.056204750876535314,2.6540703339295426
2015-03,90,13.34,-0.009924225239096444,0.013863334663781292,0.003939109424684848,9.01189863264949e-05,-0.015705430849381474,1.6883785529146444
2015-04,90,15.289999999999997,0.008187040455513812,0.007039480466745681,0.015226520922259493,9.806481948470277e-05,0.009833726268767995,1.9351805152972201
2015-05,90,14.550000000000002,0.003346887042050021,0.003550702194319254,0.006897589236369275,9.815847766529925e-05,0.012855668173063384,1.8415223347007559
2015-06,90,13.84,-0.008443072635306475,0.014382949906051956,0.005939877270745481,0.00010643570046701398,-0.02031200196396088,1.7516611073717154
2015-07,90,18.23,0.013449224160375806,-0.0013853317615667993,0.012063892398809006,0.00010583377790320313,0.022589448327505757,2.3072819355047964
2015-08,90,12.12,-0.01504483468321336,0.012595473472640874,-0.0024493612105724854,0.00011487703602662072,-0.060949912233451586,1.5339691200393923
2015-09,90,28.43,-0.027504212127209424,0.02954532267550991,0.002041110548300487,0.0001124687129458328,-0.025516373837869866,3.5982460464290362
2015-10,90,24.5,0.04967712547186678,-0.05109258292918889,-0.0014154574573221126,9.689915483160353e-05,0.08505969977827932,3.100845168396461
2015-11,90,15.07,-0.004504755815619208,0.012371405365699811,0.007866649550080602,9.809266380866389e-05,0.0036553311514866405,1.907336191336109
2015-12,90,16.13,-0.010304180812539993,0.016762787715651598,0.006458606903111605,0.0001959170095864298,-0.017282678287804276,2.0414952067850987
2016-01,92,18.21,-0.014144387945198391,0.019344929059575276,0.005200541114376884,0.0002767171957009448,-0.04978637900010785,2.3351073996665366
2016-02,92,20.2,-0.012430164916595812,0.02145895480524001,0.009028789888644197,0.0003084640836537432,-0.0008255955490271694,2.5902893725021436
2016-03,92,20.55,0.037410499758611854,-0.04005373458310065,-0.002643234824488798,0.00029209448812798233,0.06726576408880303,2.635170624005894
2016-04,92,13.95,0.00802054818111238,0.011194026945791032,0.01921457512690341,0.0003028177481038904,0.003940651917139437,1.788838452792322
2016-05,92,15.7,0.0012063720601564526,0.001027456403561635,0.0022338284637180876,0.00030212582880987423,0.017011998013900298,2.013244710311072
2016-06,92,14.19,0.005779232209468941,0.01187631130705282,0.01765554351652176,0.0003109045551343209,0.0034761666101963407,1.8196141681091789
2016-07,92,15.629999999999999,0.025153267569325292,-0.016949247738638196,0.008204019830687095,0.00031848612750496653,0.0364710647829527,2.004268460010322
2016-08,92,11.87,0.0024465297220646522,0.011508210948465452,0.013954740670530104,0.000328259614710957,0.0011973704465775281,1.5221155867128926
2016-09,92,13.419999999999998,-0.004440086915370233,0.014202601858823312,0.00976251494345308,0.00032759708195066354,5.847050893725836e-05,1.7208754148009289
2016-10,92,13.29,-0.0028932293657629444,0.014118292542655432,0.011225063176892487,0.0003276526492144301,-0.017337657732570566,1.7042052356709647
2016-11,92,17.06,0.0300836826740158,-0.01576814914328586,0.014315533530729938,0.0003341922285293302,0.036838483731799876,2.187640430439929
2016-12,92,13.33,0.007772436647706022,-0.004489154568975795,0.0032832820787302274,0.00044230799465299307,0.02027167401243868,1.7093345215571079
2017-01,93,14.04,0.01436599862560578,-0.0015648326449348756,0.012801165980670905,0.0005316692938493867,0.017894611306086494,1.8456688278055509
2017-02,93,11.99,0.026774685810861266,-0.023665793117748118,0.0031088926931131487,0.0005413310091987438,0.03929194882908993,1.5761801456829456
2017-03,93,12.920000000000002,-0.0026004274359270087,0.012712003341924119,0.01011157590599711,0.0006471519630866301,0.0012499101580920602,1.698435986841005
2017-04,93,12.37,0.0057401051332997425,0.004052767077290823,0.009792872210590565,0.0007378039939102808,0.009925831598148305,1.6261341452959155
2017-05,93,10.82,0.016581449461046047,-0.001505740485582275,0.015075708975463772,0.0007475469940572538,0.014112935616212186,1.4223744100324824
2017-06,93,10.41,0.00917611250867329,0.005250038133915197,0.014426150642588486,0.0008548065354953976,0.006375230309995539,1.3684766736079617
2017-07,93,11.18,0.016860701079692442,-0.00710924192146735,0.009751459158225093,0.0009442487155038604,0.02055389817119546,1.4696992517710865
2017-08,93,10.26,0.004369135113039757,0.008304119322669617,0.012673254435709373,0.0009536286727676812,0.002918066961760779,1.34875798955021
2017-09,93,10.59,0.020413202539397223,-0.007366199171580895,0.013047003367816327,0.0009449920003445928,0.020148922971953365,1.3921390944772634
2017-10,93,9.51,0.027666905874451465,-0.011702265029601077,0.015964640844850386,0.0009463525895445778,0.023564282796977087,1.2501645692614518
2017-11,93,10.18,0.02378666895224972,-0.017494494693397804,0.006292174258851917,0.0009537303335388235,0.030566136097257557,1.3382413580527426
2017-12,93,11.28,0.004958703509857536,0.0008338986523141759,0.005792602162171712,0.001067269178720952,0.012128356855375833,1.482845041142921
2018-01,96,11.04,0.05077795953604438,-0.04186606152695202,0.00891189800909236,0.0011572485780568932,0.05635837470094862,1.5107593143069653
2018-02,96,13.54,-0.008832475640253374,0.015009259478068863,0.006176783837815489,0.001161407708949036,-0.03636030738681917,1.8528696662786515
2018-03,96,19.85,-0.02028147104858748,0.02200397345935502,0.0017225024107675388,0.0012241525178839222,-0.027410348986241284,2.7163561946551873
2018-04,96,19.97,-0.004996562279391087,0.017175409422640175,0.01217884714324909,0.0013698467169940066,0.005168318269516803,2.732777491549828
2018-05,96,15.93,0.01155505109744664,-0.005677741691887858,0.005877309405558782,0.0013857843651941826,0.02430869383876466,2.1799271627635832
2018-06,96,15.43,0.0007880046244621672,0.011583410381462418,0.012371415005924586,0.0014846421727657331,0.00575097682650183,2.111505092369246
2018-07,96,16.09,0.021061449097886764,-0.017728330003166697,0.0033331190947200676,0.0015566209962474711,0.037046142082487465,2.201822225289771
2018-08,96,12.83,0.01800617089263947,-0.01642158600290936,0.0015845848897301125,0.0015637216106394274,0.03192062666043638,1.7557103263186924
2018-09,96,12.86,0.006041763696847486,0.008547833411646543,0.014589597108494029,0.0015964029956786867,0.005945455786425358,1.7598156505423526
2018-10,96,12.12,-0.006252467694332107,0.013435171704150265,0.007182704009818158,0.0017947314444989532,-0.06910425210112048,1.6585509863587338
2018-11,96,21.23,0.015519099383947103,0.005726621643226527,0.02124572102717363,0.0017800713130027017,0.018549061551430546,2.905201108943558
2018-12,96,18.07,-0.02376716339373327,0.02003082117937255,-0.0037363422143607203,0.001844890032278362,-0.08804875854623961,2.4727736240513467
2019-01,97,25.420000000000005,0.046838643736641934,-0.049192197033995605,-0.0023535532973536707,0.0019294492546972509,0.08006609287528677,3.52753726513746
2019-02,97,16.57,0.020142341695989205,-0.012883610480991686,0.007258731214997519,0.001954011571610285,0.03241546058176037,2.299421419485748
2019-03,97,14.78,0.007462178479431539,-0.001002993825301456,0.006459184654130082,0.001967141957816436,0.018100488210133436,2.051022847314384
2019-04,97,13.71,0.028126591452131904,-0.024270723585905835,0.003855867866226069,0.001978298801176835,0.04085230890273195,1.9025387846197708
2019-05,97,13.119999999999997,-0.013955634963213726,0.014695180931629706,0.0007395459684159805,0.0019554051008013828,-0.06377073590550375,1.8206643949096564
2019-06,97,18.71,0.046757250525230214,-0.046542237345710794,0.00021501317951942017,0.001931838274026646,0.06958613505834466,2.596389544874975
2019-07,97,15.079999999999998,0.004619358504839906,0.0022246102892392863,0.006843968794079192,0.0019581469221414062,0.015119471449440258,2.0926538929296963
2019-08,97,16.12,0.0019158912585150235,0.018055359498313328,0.019971250756828353,0.0017352936963936356,-0.016743230399721587,2.23697485106278
2019-09,97,18.98,-0.0019162568094748084,0.002384702695807984,0.00046844588633317553,0.0016552244227392113,0.019457759831007282,2.6338574859287562
2019-10,97,16.24,0.013202015371197182,-0.003251493326105602,0.00995052204509158,0.0014906321841430393,0.022104391718645644,2.253627269308904
2019-11,97,13.22,0.022142636611187812,-0.020305625041375914,0.0018370115698118986,0.0012679705067860177,0.036198775180647846,1.8345414101147608
2019-12,97,12.619999999999997,0.01479734053173484,-0.014048186042442071,0.0007491544892927679,0.0012690459754644131,0.02905498681748231,1.7512793188841362
2020-01,96,13.780000000000001,0.007208043488587442,0.01527530248211144,0.022483345970698884,0.0012672641431408927,-0.00040354711421108913,1.8892276278018487
2020-02,96,18.84,-0.017391859849409236,0.020884375817342496,0.0034925159679332594,0.0012826578273812874,-0.07916579355684272,2.5829498191427307
2020-03,96,40.11,-0.049690599158304476,0.04446243705061611,-0.005228162107688367,0.0005118801414500268,-0.12487146305300578,5.499050809225844
2020-04,96,53.54,0.04117043110034872,-0.06255474319549703,-0.02138431209514831,3.8608210958136465e-05,0.12698385765346787,7.340293700472493
2020-05,96,34.15,0.008950513650172175,-0.007883842874633399,0.001066670775538776,3.971585862695231e-05,0.047645359713394564,4.68193929531445
2020-06,96,27.51,-0.014675657926364612,0.013470429182452651,-0.0012052287439119607,6.415226647117423e-05,0.017734114745758367,3.771600293238668
2020-07,96,30.43,0.007890392331654682,-0.022804577995463177,-0.014914185663808494,7.187105242848274e-05,0.05889230612815477,4.171930095356331
2020-08,96,24.46,0.03212916326274685,-0.0398904245805126,-0.00776126131776575,8.053879367585672e-05,0.06979650077345712,3.353447588971931
2020-09,96,26.41,-0.02704542971543801,0.02927581556985219,0.0022303858544141797,7.228440665909396e-05,-0.03744332906600323,3.620791121208042
2020-10,96,26.369999999999997,-0.02434346218700424,0.029231475069178427,0.004888012882174185,7.228851963651299e-05,-0.02493391286048441,3.615307151316019
2020-11,96,38.02,0.0686689585603312,-0.062280309986496404,0.006388648573834796,7.109061496322425e-05,0.10877703737177957,5.212513382367655
2020-12,96,20.57,0.013942376405187862,-0.01276455848543179,0.001177817919756071,7.288490136227046e-05,0.03704860516345265,2.8201315169727152
2021-01,96,22.75,-0.014197105722060668,0.025218659758202852,0.011021554036142184,7.260112836587279e-05,-0.010190489088611088,3.1984955121696115
2021-02,96,33.09,0.004258852621159202,0.0099874294258983,0.014246282047057503,6.35651804689321e-05,0.02780546849632537,4.652229296601866
2021-03,96,27.949999999999996,0.015107442932837768,-0.012600637479270881,0.0025068054535668863,5.604107821627845e-05,0.04539954408860725,3.929580200665522
2021-04,96,19.4,0.02090620846578506,-0.029288607264862085,-0.008382398799077026,5.674228684779256e-05,0.052910156345455484,2.7275082609270527
2021-05,96,18.61,-0.002084792054904668,0.014326074811088491,0.012241282756183823,4.8691780187220294e-05,0.006565982424354022,2.6164396255594053
2021-06,96,16.76,0.00693418062536403,-0.00295175758633861,0.003982423039025421,6.509577187446263e-05,0.022427528509005645,2.3563421883060522
2021-07,96,15.83,0.010101534903187026,-0.005888219465834693,0.004213315437352333,8.147867458030604e-05,0.024412471466121355,2.225590503632745
2021-08,96,18.24,0.006571783799070411,-0.008350162925377339,-0.0017783791263069277,7.307668489641845e-05,0.02975982420063894,2.5644201381087344
2021-09,96,16.48,-0.01884030566738969,0.018268286277590463,-0.0005720193897992276,6.512201594020352e-05,-0.04660538664938707,2.316976089694734
2021-10,96,23.14,0.0394447151259666,-0.04170592313236885,-0.0022612080064022475,6.449778209079546e-05,0.07016344038764677,3.2533268638068056
2021-11,96,16.26,0.0028111535554135657,0.01802441352388477,0.020835567079298335,6.514263627757134e-05,-0.008034686602523156,2.2860455836429843
2021-12,96,27.190000000000005,0.028182379790763334,-0.014257300615098849,0.013925079175664485,6.41181804256149e-05,0.046247662445926485,3.822729361577659
2022-01,99,17.22,-0.010236524665746947,0.019685103838181804,0.009448579172434857,6.496987796735277e-05,-0.0527412005467125,2.545183048970852
2022-02,99,24.83,-0.021877255075001,0.028384502224277245,0.006507247149276245,6.422001954680812e-05,-0.0295168872429048,3.66997067978782
2022-03,99,30.15,-0.0016233646601207144,-0.0027483116370647133,-0.004371676297185428,0.00015923952100982663,0.03759029359280586,4.456287394104019
2022-04,99,20.56,-0.022860502851294463,0.023503236638386635,0.0006427337870921722,0.00026664316785198535,-0.08776918355396368,3.0388480538235023
2022-05,99,33.4,-0.018415367773528014,0.03594636107631993,0.017530993302791918,0.0006099898288552882,0.002257542349220598,4.936650048526508
2022-06,99,26.19,-0.03480508823966626,0.029939191029151074,-0.004865897210515183,0.0009693009115836327,-0.08246046431950171,3.870983975176925
2022-07,99,28.71,0.05165062487225716,-0.05834652521157259,-0.006695900339315428,0.0013405917029788998,0.09208733650896184,4.243449787221439
2022-08,99,21.33,-0.025169357526839214,0.02438346485879314,-0.0007858926680460732,0.0018804525755746722,-0.04080208252313666,3.1526570519482147
2022-09,99,25.869999999999997,-0.03375898457081938,0.029573381898592523,-0.004185602672226854,0.0020517613497770025,-0.09244581059049828,3.823686729203017
2022-10,99,31.620000000000005,0.056414429563797934,-0.04431600885827113,0.012098420705526802,0.0024467119826432192,0.08127527633493692,4.6735591177966525
2022-11,99,25.88,0.04338693191346608,-0.025451049371925966,0.01793588254154011,0.0030295073098035993,0.05559178061196812,3.8251647681397016
2022-12,99,20.58,-0.024920736709206436,0.023526099709046545,-0.0013946370001598901,0.00331273835883369,-0.05762825712912778,3.0418041316968725
2023-01,98,21.67,0.03823415317452139,-0.037107776244972746,0.0011263769295486448,0.003499200238396833,0.06288743846767098,3.024473762674364
2023-02,98,19.4,-0.018470774614534228,0.021953166635666328,0.0034823920211321004,0.0037052169686005295,-0.025142446523391815,2.7076507150845703
2023-03,98,20.7,0.018278356838743598,-0.012911500873136212,0.005366855965607386,0.003763047714956845,0.037077302035405824,2.889091226920135
2023-04,98,18.7,0.00479396139877648,0.005505451766299379,0.01029941316507586,0.00391994943288782,0.01597509214289672,2.609951977942344
2023-05,98,15.78,0.005771848929665752,0.013332702988777386,0.01910455191844314,0.0041237984342280005,0.004616375527484395,2.202408674434769
2023-06,98,17.94,0.032021697459046726,-0.04320267534596841,-0.011180977886921684,0.004127335786318996,0.06479969025645071,2.5038790633307837
2023-07,98,13.59,0.024471614845116202,-0.016699862116018132,0.00777175272909807,0.004185738615603026,0.03273305594516396,1.8967511968040882
2023-08,98,13.63,-0.005366417488172529,0.015423796971347013,0.010057379483174485,0.00435717133230911,-0.01625192610748194,1.9023339817836449
2023-09,98,13.570000000000002,-0.013710249505712296,0.015355900579690315,0.0016456510739780196,0.0043575432853583725,-0.0474343552719807,1.8939598043143109
2023-10,98,17.52,-0.008738513755716212,0.019825746363756398,0.011087232608040187,0.004333056376281898,-0.02170849356696447,2.4452598210454477
2023-11,98,18.14,0.060188581077278334,-0.06898947951155189,-0.008800898434273556,0.004329212861439514,0.09134369583921176,2.5317929882285632
2023-12,98,12.920000000000002,0.03925802224840178,-0.030121789066754428,0.009136233181647354,0.004361572776725387,0.045655250411731796,1.8032395483965287
